PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene
108.36,231.82,45.69,28.0,53.33,23.48347601937197,1.53,10.37,33.78,1.97,5.97,3.0701278234985114
86.84,158.92,8.94,31.91,26.6,23.48347601937197,1.17,8.51,33.45,2.0,6.01,3.0701278234985114
69.14,111.56,43.42,44.32,59.52,14.61,0.85,11.87,89.44,6.09,3.27,2.27
75.32,257.56,3.45,16.27,10.08,24.53,0.88,3.91,73.51,4.51,2.38,1.45
141.8,243.91,58.55,21.87,119.49,23.72,1.52,23.99,32.2,3.88,8.700972080037227,3.0701278234985114
69.9,114.89,12.51,10.49,31.77,23.12,0.54,18.96,21.58,1.33,8.700972080037227,3.0701278234985114
94.29,173.04,47.75,17.65,97.08,28.03,1.11,16.71,16.98,2.93,8.700972080037227,3.0701278234985114
106.89,199.74,50.2,18.6,102.36,18.98,1.26,21.78,29.67,3.54,8.700972080037227,3.0701278234985114
97.6,185.68,42.72,15.4,86.63,21.65,0.92,16.91,30.05,7.08,8.700972080037227,3.0701278234985114
104.14,177.76,44.55,21.06,95.72,24.09,1.19,19.3,24.21,4.46,8.700972080037227,3.0701278234985114
116.75,206.29,49.98,21.55,105.15,23.52,1.19,18.87,18.93,4.07,8.700972080037227,3.0701278234985114
124.94,213.84,33.84,17.73,74.55,23.91,1.31,23.78,37.83,3.21,8.700972080037227,3.0701278234985114
100.41,187.83,14.3,21.98,47.03,19.71,1.03,21.27,47.36,2.2,8.700972080037227,3.0701278234985114
105.33,191.58,13.36,24.87,48.6,24.28,1.12,21.56,34.22,3.42,8.700972080037227,3.0701278234985114
118.05,236.55,39.03,26.61,92.58,18.56,1.21,25.51,47.1,2.59,8.700972080037227,3.0701278234985114
114.47,203.18,44.78,29.01,104.59,25.66,1.26,23.39,34.37,3.22,8.700972080037227,3.0701278234985114
140.62,225.28,23.24,23.92,63.81,25.77,1.26,34.54,26.71,3.34,8.700972080037227,3.0701278234985114
48.63,64.89,3.37,11.86,18.25,23.15,0.5,19.19,45.26,0.91,8.700972080037227,3.0701278234985114
96.66,168.91,38.54,31.38,96.88,14.22,1.15,17.29,21.58,2.37,8.700972080037227,3.0701278234985114
88.27,149.31,29.86,35.39,86.91,15.11,0.92,16.88,26.83,0.0,8.700972080037227,3.0701278234985114
18.92,626.63,3.27,12.52,18.78,5.01,0.55,15.47,39.05,0.23,8.700972080037227,3.0701278234985114
49.04,427.84,3.14,8.59,14.37,6.84,0.36,11.27,15.7,1.99,8.700972080037227,3.0701278234985114
16.54,190.86,3.32,6.67,12.59,6.53,0.39,11.41,16.02,38.35,8.700972080037227,3.0701278234985114
91.53,152.07,29.91,21.77,72.42,6.43,1.0,15.95,20.89,0.0,8.700972080037227,3.0701278234985114
105.95,172.29,36.23,19.81,80.68,7.72,1.16,10.48,21.94,2.45,8.700972080037227,3.0701278234985114
101.7,155.67,35.92,15.08,75.16,10.07,1.13,10.58,19.53,2.46,8.700972080037227,3.0701278234985114
98.28,167.22,56.2,13.48,106.7,11.77,1.14,11.07,18.22,2.12,8.700972080037227,3.0701278234985114
77.08,125.23,27.69,10.73,56.97,11.89,0.83,10.76,18.23,1.48,8.700972080037227,3.0701278234985114
86.47,160.39,45.25,11.36,86.45,13.4,1.03,11.34,18.03,1.81,8.700972080037227,3.0701278234985114
101.34,166.41,45.18,11.39,86.36,12.71,1.05,11.38,18.01,2.07,8.700972080037227,3.0701278234985114
112.06,191.09,65.43,14.22,122.65,14.79,1.31,11.98,18.18,2.12,8.700972080037227,3.0701278234985114
149.21,212.45,45.12,11.83,86.76,19.7,1.35,12.23,18.4,2.46,8.700972080037227,3.0701278234985114
124.58,162.11,23.79,9.56,49.3,19.26,1.18,12.22,18.35,2.37,8.700972080037227,3.0701278234985114
112.56,162.85,45.54,11.41,86.99,17.7,1.11,12.4,18.33,1.94,8.700972080037227,3.0701278234985114
103.64,155.46,29.58,11.09,60.43,18.22,0.94,11.54,18.96,1.48,8.700972080037227,3.0701278234985114
122.34,183.08,35.05,12.46,70.88,18.06,1.08,11.94,18.21,1.54,8.700972080037227,3.0701278234985114
107.19,154.52,9.04,9.17,24.67,16.26,0.94,11.23,18.59,0.81,8.700972080037227,3.0701278234985114
117.3,172.33,12.52,9.15,30.35,16.21,1.03,11.49,18.22,0.86,8.700972080037227,3.0701278234985114
159.75,223.93,21.66,8.9,45.11,15.68,1.38,11.4,18.1,1.6,8.700972080037227,3.0701278234985114
129.61,177.9,31.0,11.46,63.16,15.03,1.26,11.93,19.71,1.01,8.700972080037227,3.0701278234985114
104.14,146.43,45.48,9.51,84.85,15.76,1.38,12.32,17.93,0.83,8.700972080037227,3.0701278234985114
79.32,120.4,6.5,8.74,20.04,17.68,0.6,12.49,20.98,0.17,8.700972080037227,3.0701278234985114
67.45057794890306,317.84,80.74,17.88,151.75,18.21,1.94,13.7,18.14,0.0,8.700972080037227,3.0701278234985114
192.26,334.8,80.42,21.97,155.58,20.06,1.97,13.95,20.02,5.32,8.700972080037227,3.0701278234985114
123.8,184.52,28.23,10.06,57.12,18.14,1.21,13.22,18.75,0.69,8.700972080037227,3.0701278234985114
103.18,170.35,47.53,14.67,93.74,18.48,1.23,13.48,19.14,0.75,8.700972080037227,3.0701278234985114
121.97,199.91,61.88,22.49,125.68,15.9,1.06,13.92,23.02,1.05,8.700972080037227,3.0701278234985114
101.22,209.1,51.82,19.55,106.02,18.24,0.99,13.03,18.35,0.57,8.700972080037227,3.0701278234985114
111.71,225.78,80.45,23.03,156.74,18.56,1.23,13.56,18.35,0.82,8.700972080037227,3.0701278234985114
119.47,225.18,84.67,24.27,165.0,19.25,1.19,13.81,18.35,0.95,8.700972080037227,3.0701278234985114
90.78,123.99,14.73,13.21,38.34,24.13,0.56,13.38,18.83,0.28,8.700972080037227,3.0701278234985114
131.83,193.45,51.04,17.04,102.03,25.27,1.25,13.91,18.51,0.65,8.700972080037227,3.0701278234985114
111.05,177.35,42.25,17.71,88.33,22.11,1.14,14.03,18.58,0.66,8.700972080037227,3.0701278234985114
93.14,157.53,32.95,18.84,74.27,16.1,0.89,13.81,19.06,0.56,8.700972080037227,3.0701278234985114
131.31,198.43,64.74,30.85,139.31,16.28,0.92,13.62,19.12,0.72,8.700972080037227,3.0701278234985114
95.07,191.86,40.05,28.98,96.79,16.51,0.95,13.43,18.97,0.89,8.700972080037227,3.0701278234985114
95.35,219.23,35.68,30.51,41.47,17.38,0.77,13.68,19.01,0.42,8.700972080037227,3.0701278234985114
96.15,212.49,28.27,23.49,32.53,15.1,0.88,13.68,19.41,0.52,8.700972080037227,3.0701278234985114
65.69,171.03,20.2,18.99,24.32,11.72,0.59,13.49,20.08,0.34,8.700972080037227,3.0701278234985114
101.22,211.78,54.75,43.42,61.98,14.17,0.76,13.57,19.68,0.64,8.700972080037227,3.0701278234985114
106.89,227.07,41.98,40.3,50.95,16.17,0.89,13.76,21.2,0.53,8.700972080037227,3.0701278234985114
104.24,200.94,20.99,27.59,29.1,20.73,0.8,14.32,24.2,0.35,8.700972080037227,3.0701278234985114
105.13,166.05,23.6,26.82,30.67,19.14,0.71,14.72,19.28,0.27,8.700972080037227,3.0701278234985114
107.87,152.63,13.16,18.11,18.64,17.4,0.71,14.58,18.81,0.31,8.700972080037227,3.0701278234985114
79.39,115.42,35.59,17.48,35.07,18.06,0.59,14.87,18.84,0.34,8.700972080037227,3.0701278234985114
101.46,139.7,16.73,23.28,23.82,18.2,0.62,15.53,19.6,0.41,8.700972080037227,3.0701278234985114
118.7,165.09,15.07,23.58,22.74,20.0,0.7,15.54,19.58,0.24,8.700972080037227,3.0701278234985114
105.32,224.36,9.92,14.9,14.66,19.07,0.67,15.69,20.08,0.25,8.700972080037227,3.0701278234985114
130.68,232.55,19.56,30.83,29.6,15.72,0.92,16.06,35.47,0.37,8.700972080037227,3.0701278234985114
103.88,220.49,3.81,14.11,9.72,14.09,0.47,15.39,42.49,0.17,8.700972080037227,3.0701278234985114
81.92,148.29,8.05,20.73,16.11,12.91,0.49,16.18,34.97,0.22,8.700972080037227,3.0701278234985114
103.94,152.8,14.94,10.97,16.49,38.13,1.03,21.14,32.97,18.85,8.700972080037227,3.0701278234985114
93.12,122.65,15.35,10.71,16.57,38.23,0.83,20.06,22.35,9.89,8.700972080037227,3.0701278234985114
89.62,118.12710293078135,40.11,29.62,69.42,23.48347601937197,1.41,13.38,38.94,3.280840304500585,8.700972080037227,3.0701278234985114
49.54,118.12710293078135,8.47,14.49,22.35,23.48347601937197,0.88,9.06,42.6,3.280840304500585,8.700972080037227,3.0701278234985114
107.98,118.12710293078135,6.5,12.71,18.75,23.48347601937197,0.75,6.7,21.14,0.94,4.87,0.02
51.0,118.12710293078135,13.59,16.72,29.91,23.48347601937197,0.74,6.99,15.04,0.87,4.08,0.04
102.47,118.12710293078135,12.32,21.15,32.51,23.48347601937197,0.72,7.24,15.27,0.84,3.54,0.03
96.48,118.12710293078135,6.53,13.47,19.72,23.48347601937197,0.78,6.37,26.75,1.02,6.04,0.03
161.72,118.12710293078135,6.38,14.42,20.5,23.48347601937197,0.85,7.42,27.06,0.96,6.55,0.02
59.42,64.55,4.38,22.56,20.73,23.48347601937197,0.93,5.71,26.32,1.62,8.57,0.93
105.12,118.12710293078135,23.8,17.08,40.83,23.48347601937197,0.54,0.96,12.98,0.77,4.13,0.05
86.36,118.12710293078135,3.16,12.23,14.97,23.48347601937197,0.37,1.13,16.22,0.86,3.98,0.06
110.77,118.12710293078135,3.01,16.17,19.02,23.48347601937197,0.45,1.38,18.29,0.62,4.27,0.06
64.93,118.12710293078135,2.27,9.84,11.76,23.48347601937197,0.33,2.61,24.23,0.95,7.14,0.09
158.15,118.12710293078135,1.85,8.66,10.29,23.48347601937197,0.41,1.39,20.48,0.93,6.44,0.04
136.45,108.82,6.29,11.76,16.37,8.62,0.66,7.34,32.21,1.66,12.17,2.69
150.93,110.33,6.76,6.52,12.53,7.44,0.8,11.05,35.73,1.61,12.13,1.91
116.24,110.09,7.72,7.43,14.66,11.73,0.71,10.16,35.25,1.4,9.4,0.56
69.24,81.48,1.28,2.3,3.01,7.43,1.09,6.55,33.97,1.01,6.45,0.23
192.41,104.9,4.89,3.91,8.09,7.41,1.31,9.92,40.38,2.16,14.66,2.29
118.66,116.1,1.44,1.87,2.75,7.46,0.87,7.59,35.3,1.41,8.12,0.69
155.84,112.22,1.31,1.17,1.92,7.42,0.78,5.37,33.41,1.12,6.56,1.03
59.6,107.16,1.22,0.95,1.58,7.44,0.61,5.61,33.85,1.31,7.3,1.04
84.18,113.0,3.68,3.3,5.79,11.18,1.25,7.79,30.27,1.75,11.76,2.28
103.01,102.9,3.03,0.74,2.58,11.17,0.86,5.43,51.97,1.15,5.33,0.58
95.22,101.17,3.0,0.74,2.57,11.18,0.84,7.46,48.38,1.01,5.72,1.97
122.14,114.7,3.02,0.73,2.57,11.15,1.34,5.66,49.97,1.15,7.58,2.22
81.18,97.96,2.98,0.67,2.5,11.17,1.28,5.4,44.62,1.14,5.91,0.52
252.47,64.38,3.09,0.64,2.54,11.16,1.08,6.0,31.4,1.08,4.53,0.49
86.87,105.81,8.71,14.84,21.55,11.96,0.93,11.36,32.53,1.47,11.41,0.75
88.14,106.33,11.57,19.56,29.93,11.91,0.61,12.92,34.67,1.31,6.17,0.66
177.62,98.01,28.46,25.5,52.22,10.46,1.73,14.74,25.9,2.33,13.33,2.05
71.44,111.72,8.97,16.6,23.98,10.46,1.15,8.39,38.01,1.48,8.14,0.95
80.83,113.23,9.04,16.65,24.06,10.55,1.21,8.87,34.37,1.57,9.39,0.97
109.82,105.67,15.06,19.71,33.18,10.53,1.33,8.84,35.03,1.56,8.24,1.48
97.2,108.77,21.79,20.69,40.86,10.47,1.26,8.82,46.2,1.47,7.94,1.22
129.67,103.49,18.62,22.42,39.3,10.33,1.39,7.62,49.16,1.79,10.55,2.19
103.44,99.88,21.74,21.93,42.02,10.43,1.22,10.39,53.34,1.48,10.55,1.65
60.76,98.54,6.32,13.38,17.95,10.44,0.91,7.1,69.54,1.11,5.88,0.67
65.95,107.3,3.32,10.53,12.46,10.46,0.82,7.15,43.44,1.08,5.04,1.14
41.17,118.12710293078135,9.13,8.3,17.43,23.48347601937197,0.59,8.95,28.2,0.13,0.92,0.09
21.64,118.12710293078135,6.62,7.53,14.15,23.48347601937197,1.05,7.03,8.83,0.11,0.62,0.11
30.92,118.12710293078135,6.72,9.64,16.36,23.48347601937197,0.66,8.62,9.4,0.09,0.61,0.1
14.36,118.12710293078135,5.8,7.94,13.74,23.48347601937197,1.32,8.28,15.34,0.14,0.94,0.1
20.6,118.12710293078135,15.03,15.87,30.9,23.48347601937197,8.83,6.15,9.17,0.36,2.77,0.37
16.93,118.12710293078135,7.2,12.04,19.24,23.48347601937197,8.34,5.98,8.35,0.21,1.84,0.19
21.67,118.12710293078135,7.51,10.55,18.06,23.48347601937197,7.72,6.37,7.72,0.25,1.61,0.18
10.64,118.12710293078135,7.4,8.5,15.9,23.48347601937197,6.46,6.25,6.46,0.12,0.81,0.11
10.24,118.12710293078135,7.58,8.01,15.59,23.48347601937197,6.08,6.15,6.08,0.1,0.68,0.09
6.01,118.12710293078135,7.4,7.35,14.74,23.48347601937197,7.25,6.7,7.25,0.08,0.56,0.06
4.83,118.12710293078135,3.84,7.3,11.14,23.48347601937197,5.32,5.05,7.0,0.08,0.57,0.08
116.03,197.89,12.2,58.2,12.48,26.16,0.15,37.31,56.42,0.04,0.99,0.65
96.21,162.27,10.97,57.6,13.18,36.67,0.0,25.88,45.66,0.06,1.2,0.53
115.47,212.64,11.78,55.94,13.1,30.92,0.0,55.61,51.68,0.08,1.87,1.46
108.41,166.25,10.43,49.01,11.51,26.15,0.0,16.8,43.54,0.06,0.94,0.08
78.69,112.82,7.65,20.04,3.38,11.43,0.06,2.02,84.66,0.2,0.87,0.07
25.23,76.9,4.53,26.6,32.30912333307031,16.96,0.45,8.44,112.46,0.0,0.0,3.0701278234985114
80.91,132.15,20.64,57.12,32.30912333307031,87.01,0.27,7.13,1.33,0.0,0.63,3.0701278234985114
112.8,167.67,12.03,47.37,35.86,64.8,0.29,8.64,0.24,0.0,0.58,3.0701278234985114
89.21,137.5,12.21,50.37,37.68,67.66,0.31,8.54,0.87,0.0,0.76,3.0701278234985114
101.04,148.16,15.94,32.03,31.06,56.05,0.3,17.57,1.75,0.0,0.57,3.0701278234985114
99.52,163.82,14.68,18.55,27.22,38.2,0.31,8.68,2.18,0.0,0.65,3.0701278234985114
108.16,185.03,17.1,21.24,33.94,43.96,0.58,11.28,6.46,0.0,0.69,3.0701278234985114
105.56,203.48,18.42,22.34,40.95,42.12,0.8,9.12,24.99,0.04,0.84,3.0701278234985114
104.08,177.3,31.78,25.56,66.35,35.78,0.83,10.99,29.4,0.11,0.63,3.0701278234985114
79.51,183.07,29.19,15.79,90.36,24.51,0.91,7.49,30.87,0.16,1.4,3.0701278234985114
87.06,199.42,24.83,49.67,72.9,31.18,0.68,8.08,51.28,4.9,9.08,3.0701278234985114
98.97,209.76,8.81,35.33,37.33,32.79,0.6,9.22,66.34,3.15,8.58,3.0701278234985114
75.56,185.42,7.61,29.65,31.03,23.48,0.62,15.18,74.41,4.54,9.54,3.0701278234985114
133.05,242.1,17.01,22.99,34.68,27.17,0.78,14.82,37.96,3.63,7.01,3.0701278234985114
126.59,220.78,18.92,26.3,39.87,28.19,0.65,9.82,49.77,3.85,8.04,3.0701278234985114
71.63,164.83,15.55,30.26,46.75,26.41,0.52,6.54,31.04,3.27,9.57,3.0701278234985114
121.26,241.74,31.07,36.99,60.91,30.4,1.02,8.3,60.92,5.46,12.42,3.0701278234985114
124.18,233.76,15.9,26.0,38.37,23.22,0.9,8.39,113.08,5.51,13.81,3.0701278234985114
96.68,191.48,30.54,25.3,47.29,28.25,1.25,8.38,74.38,6.97,15.89,3.0701278234985114
88.72,179.77,32.02,33.57,66.65,36.73,0.94,9.91,42.78,6.28,18.15,3.0701278234985114
110.96,199.97,37.92,52.65,48.24,31.9,0.98,6.4,81.74,4.62,14.63,3.0701278234985114
109.77,191.69,100.51,60.14,90.2,53.7,1.16,5.88,43.61,7.0,18.51,3.0701278234985114
75.66,149.72,56.51,65.02,112.11,51.83,0.73,6.15,44.14,4.23,17.2,3.0701278234985114
107.35,208.45,7.6,34.61,28.03,26.11,0.64,5.85,118.39,2.73,14.16,3.0701278234985114
104.86,179.0,32.94,32.01,41.78,20.93,0.65,3.2,100.07,2.97,14.36,3.0701278234985114
102.63,184.37,51.23,64.42,90.88,30.81,0.89,3.97,89.91,4.35,17.96,3.0701278234985114
122.13,235.07,53.88,84.94,92.25,35.99,1.19,4.2,58.88,8.13,25.61,3.0701278234985114
97.73,206.93,45.38,62.27,80.23,31.34,1.35,4.19,59.78,8.12,25.26,3.0701278234985114
95.4,202.82,56.12,64.47,107.75,44.81,1.34,5.87,57.94,8.67,22.89,3.0701278234985114
124.91,245.62,32.53,81.3,93.27,52.68,1.0,5.28,83.0,6.84,20.08,3.0701278234985114
119.13,245.38,26.3,72.86,85.19,47.41,0.98,6.1,98.66,6.66,24.82,3.0701278234985114
173.72,221.93,37.51,64.07,94.28,48.5,1.15,4.92,83.03,6.54,24.29,3.0701278234985114
102.37,176.02,2.44,22.1,21.08,15.28,0.48,6.3,81.71,1.95,4.45,3.0701278234985114
152.82,189.76,2.46,25.8,25.35,17.67,0.64,10.65,62.68,2.02,1.88,3.0701278234985114
90.89,143.58,2.39,25.34,25.1,17.21,0.55,10.75,54.05,2.16,1.4,3.0701278234985114
247.89,220.31,2.52,25.3,26.36,20.74,0.81,10.38,72.81,2.75,0.59,3.0701278234985114
70.12,124.92,2.88,27.79,23.93,19.01,0.53,7.17,55.8,1.74,2.3,3.0701278234985114
112.71,208.73,57.13,94.41,102.15,23.57,0.13,11.85,37.61,6.89,8.79,3.0701278234985114
120.58,224.97,38.44,117.03,101.31,35.65,0.31,10.92,35.21,8.43,14.11,3.0701278234985114
102.04,198.49,80.68,103.82,125.28,37.39,0.0,7.73,54.08,7.46,15.11,3.0701278234985114
116.2,226.64,57.83,108.17,107.63,34.77,0.0,8.99,51.65,8.95,21.26,3.0701278234985114
106.23,223.61,38.97,95.01,98.2,25.21,0.0,10.28,64.74,5.68,11.84,3.0701278234985114
98.1,176.81,27.9,85.5,76.07,22.96,0.0,8.25,119.81,2.4,8.57,3.0701278234985114
101.06,171.25,30.36,70.26,68.91,21.93,0.0,7.7,87.04,3.34,5.59,3.0701278234985114
119.08,196.77,18.38,62.8,64.01,24.0,0.0,8.55,66.54,5.94,9.08,3.0701278234985114
136.16,170.11,18.1,42.43,44.14,34.5,0.0,9.56,90.16,2.23,2.51,3.0701278234985114
89.75,154.46,7.3,27.2,29.58,20.59,0.0,10.63,78.4,2.3,1.26,3.0701278234985114
154.11,179.15,53.78,52.75,18.38,49.34,0.0,9.15,45.58,5.93,5.8,3.0701278234985114
102.64,173.48,25.97,37.42,31.67,7.12,0.0,7.65,38.57,7.7,11.64,3.0701278234985114
82.33,178.65,9.33,43.34,30.68,23.53,0.0,9.85,48.42,4.87,4.52,3.0701278234985114
89.98,206.62,16.88,43.11,30.26,27.08,0.0,12.7,48.92,3.84,5.3,3.0701278234985114
106.38,246.82,53.83,84.12,55.09,43.26,0.0,12.06,28.61,7.8,13.34,3.0701278234985114
80.07,184.38,32.78,70.61,45.46,34.61,0.0,12.22,34.35,5.61,7.31,3.0701278234985114
95.36,188.25,20.53,70.75,51.15,24.31,0.0,10.3,33.02,7.01,14.72,3.0701278234985114
94.76,201.64,41.21,85.95,73.06,34.2,0.0,14.62,42.16,6.07,15.98,3.0701278234985114
88.44,192.72,44.32,102.56,74.17,33.45,0.0,19.33,43.99,4.64,10.51,3.0701278234985114
105.77,225.04,79.4,81.74,95.22,59.68,0.0,15.6,30.72,4.92,19.86,3.0701278234985114
94.69,171.49,7.76,17.15,31.71,29.4,0.0,12.27,70.72,1.39,0.91,3.0701278234985114
95.31,165.34,43.3,47.69,57.18,38.66,0.5,10.99,43.38,2.2,4.1,3.0701278234985114
99.61,255.39,38.71,42.64,67.01,35.15,1.36,17.4,40.81,2.69,7.15,3.0701278234985114
69.6,194.82,29.36,34.65,50.6,23.28,1.18,13.34,50.29,1.66,1.99,3.0701278234985114
130.52,125.18,15.71,21.3,26.28,19.11,1.1,17.89,54.31,1.08,2.57,3.0701278234985114
53.61,133.57,16.79,25.11,31.33,18.18,0.89,12.54,69.47,1.01,2.53,3.0701278234985114
77.44,153.69,10.81,14.99,17.21,12.94,0.48,11.92,102.21,0.6,1.37,3.0701278234985114
107.82,195.09,34.5,44.05,78.06,19.8,1.65,14.71,38.36,1.89,25.16,3.0701278234985114
103.08,206.35,16.87,39.2,55.76,22.7,0.71,9.36,60.49,0.68,21.63,3.0701278234985114
105.11,191.24,33.99,60.04,86.83,35.53,1.55,10.72,38.47,1.66,4.07,3.0701278234985114
116.61,218.51,36.02,48.54,77.43,44.82,1.43,10.53,39.8,2.06,5.17,3.0701278234985114
79.58,283.19,11.43,38.54,42.25,25.2,0.85,9.92,45.52,0.3,10.92,3.0701278234985114
96.38,295.96,12.76,29.69,39.54,20.09,0.96,7.31,90.6,0.66,10.51,3.0701278234985114
83.35,266.9,7.27,24.54,27.02,11.79,1.77,10.47,70.44,1.03,7.12,3.0701278234985114
78.39,202.16,8.56,27.49,30.82,9.0,2.1,10.55,56.62,0.89,5.64,3.0701278234985114
69.06,219.89,8.63,19.95,23.85,12.8,0.61,10.85,52.37,0.36,1.36,3.0701278234985114
79.41,225.77,7.9,12.82,18.46,14.82,0.74,9.03,70.1,0.69,1.55,3.0701278234985114
83.02,256.32,8.39,19.03,23.36,16.57,0.81,8.28,35.54,0.93,2.36,3.0701278234985114
84.79,361.08,15.57,18.75,24.92,22.76,0.56,9.3,38.38,0.24,2.24,3.0701278234985114
92.4,324.0,10.17,15.67,22.25,20.29,0.4,6.74,47.67,0.29,2.04,3.0701278234985114
70.52,216.17,9.22,19.28,24.29,24.1,0.54,9.06,50.32,0.34,2.39,3.0701278234985114
92.86,172.78,19.73,56.12,63.9,28.68,1.63,11.43,59.07,1.84,1.68,3.0701278234985114
80.37,168.18,22.04,54.2,62.39,24.58,1.62,11.32,48.61,2.12,3.21,3.0701278234985114
60.99,192.07,17.36,50.16,59.68,22.85,1.43,9.62,102.73,2.03,3.04,3.0701278234985114
106.88,228.55,33.54,29.13,53.74,14.73,1.96,27.32,41.57,1.96,1.98,3.0701278234985114
108.86,256.31,62.22,34.38,87.8,21.6,2.74,14.94,41.49,2.89,2.16,3.0701278234985114
99.02,243.42,50.0,44.37,82.3,17.78,2.65,12.17,43.69,3.15,2.19,3.0701278234985114
73.57,193.07,83.87,64.22,118.02,19.49,2.46,11.52,21.63,3.14,6.63,3.0701278234985114
87.76,180.6,15.07,60.76,64.28,17.31,1.4,10.46,41.94,1.56,2.25,3.0701278234985114
72.61,144.07,8.89,41.72,39.46,11.04,0.99,12.48,73.92,1.35,7.87,3.0701278234985114
92.15,193.58,74.39,41.7,99.17,23.81,1.71,11.59,32.84,2.77,11.24,3.0701278234985114
86.29,188.66,96.56,52.17,130.73,21.22,1.95,11.88,28.96,3.07,9.77,3.0701278234985114
110.36,192.65,89.82,46.93,131.34,22.31,2.17,10.81,30.54,3.49,10.54,3.0701278234985114
65.08,142.72,25.48,44.77,61.55,18.88,1.18,9.44,41.4,1.58,8.65,3.0701278234985114
96.51,160.86,60.48,37.01,80.07,21.47,1.24,16.97,26.57,2.11,8.91,3.0701278234985114
87.99,150.5,42.03,40.43,68.26,21.78,1.32,19.57,27.74,1.76,6.04,3.0701278234985114
90.45,175.54,52.53,45.19,84.93,28.43,1.92,12.89,26.59,2.4,7.51,3.0701278234985114
98.76,173.96,60.72,38.6,92.12,29.55,1.63,13.73,32.67,2.23,8.89,3.0701278234985114
135.19,184.89,67.39,44.47,105.68,33.27,2.0,14.5,28.89,3.24,10.17,3.0701278234985114
113.17,212.37,70.73,47.56,103.19,30.17,1.84,16.89,36.04,2.97,11.38,3.0701278234985114
98.19,167.25,26.38,45.85,56.9,24.2,1.12,19.49,30.52,1.7,7.58,3.0701278234985114
65.04,140.16,18.83,38.01,44.36,21.58,1.06,22.65,37.85,1.63,7.68,3.0701278234985114
93.52,204.21,29.64,24.58,54.21,33.43,1.66,18.23,34.68,2.83,12.09,3.0701278234985114
72.04,368.18,12.45,26.9,31.91,21.96,0.97,13.88,72.74,0.7,4.68,3.0701278234985114
92.16,249.34,13.19,24.98,32.23,23.1,0.7,9.94,42.76,0.38,3.83,3.0701278234985114
72.52,263.62,9.32,23.53,28.2,21.5,0.71,11.87,65.43,0.37,3.98,3.0701278234985114
67.16,142.43,20.4,61.32,68.66,62.9,0.96,16.04,45.68,4.05,12.42,3.0701278234985114
90.16,177.57,7.93,36.65,36.27,36.09,0.93,12.85,45.06,2.36,6.83,3.0701278234985114
83.04,144.05,5.47,35.61,33.51,37.13,0.77,10.93,62.47,1.92,8.47,3.0701278234985114
92.89,171.8,5.68,41.03,37.62,35.26,0.96,10.18,70.64,2.59,10.37,3.0701278234985114
127.34,213.07,8.79,50.46,49.62,53.67,1.22,14.53,64.0,3.65,12.16,3.0701278234985114
131.2,229.9,6.03,44.48,42.32,52.68,1.1,10.81,68.85,3.96,13.23,3.0701278234985114
72.25,136.96,11.23,34.85,37.29,27.58,0.81,12.16,47.29,3.57,7.85,3.0701278234985114
67.45057794890306,312.48,8.22,12.64,32.30912333307031,23.48347601937197,0.31,52.54,24.6,3.280840304500585,8.700972080037227,3.0701278234985114
67.45057794890306,261.1,8.02,11.34,32.30912333307031,23.48347601937197,0.32,70.8,24.12,3.280840304500585,8.700972080037227,3.0701278234985114
67.45057794890306,279.45,13.59,12.92,32.30912333307031,6.99,0.3,79.37,27.15,3.280840304500585,8.700972080037227,3.0701278234985114
67.45057794890306,295.04,9.72,12.83,32.30912333307031,6.88,0.31,55.08,20.76,3.280840304500585,8.700972080037227,3.0701278234985114
67.45057794890306,237.11,10.14,12.43,32.30912333307031,7.03,0.35,96.93,16.64,3.280840304500585,8.700972080037227,3.0701278234985114
67.45057794890306,225.9,10.89,11.8,32.30912333307031,6.99,0.33,95.57,15.67,3.280840304500585,8.700972080037227,3.0701278234985114
67.45057794890306,315.27,10.25,10.93,32.30912333307031,6.96,0.3,87.95,15.69,3.280840304500585,8.700972080037227,3.0701278234985114
67.45057794890306,211.45,8.97,9.38,32.30912333307031,6.95,0.3,49.97,16.24,3.280840304500585,8.700972080037227,3.0701278234985114
67.45057794890306,273.86,9.54,10.26,32.30912333307031,6.99,0.26,54.32,17.2,3.280840304500585,8.700972080037227,3.0701278234985114
67.45057794890306,99.2,9.34,9.42,32.30912333307031,7.04,0.26,47.19,165.48,3.280840304500585,8.700972080037227,3.0701278234985114
67.45057794890306,255.57,12.79,12.41,32.30912333307031,6.8,0.3,125.48,22.65,3.280840304500585,8.700972080037227,3.0701278234985114
67.45057794890306,361.07,15.75,12.83,32.30912333307031,6.98,0.38,145.88,24.94,3.280840304500585,8.700972080037227,3.0701278234985114
67.45057794890306,301.27,9.63,10.69,32.30912333307031,6.82,0.33,125.55,21.34,3.280840304500585,8.700972080037227,3.0701278234985114
67.45057794890306,85.73,7.31,7.68,32.30912333307031,6.56,0.65,63.24,102.19,3.280840304500585,8.700972080037227,3.0701278234985114
67.45057794890306,305.39,7.09,7.45,32.30912333307031,6.54,0.0,14.53197725590996,22.61,3.280840304500585,8.700972080037227,3.0701278234985114
67.45057794890306,342.4,7.13,7.69,32.30912333307031,6.53,0.0,14.53197725590996,21.55,3.280840304500585,8.700972080037227,3.0701278234985114
