PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene
51.61,118.12710293078135,32.42,127.3,86.29,23.48347601937197,32.42,100.99,31.7,14.07,54.29,9.53
91.13,118.12710293078135,65.07,169.17,131.09,23.48347601937197,65.07,128.78,25.03,21.46,61.87,9.84
108.92,118.12710293078135,30.7,273.39,155.55,23.48347601937197,30.7,113.34,59.23,39.79,189.75,48.76
97.88,118.12710293078135,52.63,123.1,111.32,23.48347601937197,52.63,100.55,40.9,25.75,109.29,18.66
128.56,118.12710293078135,89.57,160.65,157.6,23.48347601937197,89.57,124.43,40.06,36.0,111.01,29.73
103.63,118.12710293078135,52.92,173.52,132.44,23.48347601937197,52.92,96.19,43.5,24.12,102.83,20.09
102.16,118.12710293078135,15.17,145.55,82.32,23.48347601937197,15.17,137.02,63.22,13.51,56.14,5.82
89.53,118.12710293078135,35.38,122.51,94.35,23.48347601937197,35.38,156.59,83.69,14.9,82.3,12.69
101.92,118.12710293078135,65.27,189.67,141.23,23.48347601937197,65.27,125.54,41.52,18.18,69.89,13.38
117.99,118.12710293078135,83.78,203.41,161.75,23.48347601937197,83.78,147.58,41.0,24.68,100.81,19.45
115.79,118.12710293078135,42.54,166.11,124.97,23.48347601937197,42.54,151.92,32.24,12.32,41.88,8.79
189.12,118.12710293078135,94.0,178.13,160.97,23.48347601937197,94.0,168.44,39.06,0.74,5.81,3.21
88.37,118.12710293078135,15.14,155.73,87.26,23.48347601937197,15.14,106.29,44.14,0.74,5.81,3.21
96.64,118.12710293078135,73.16,201.59,152.93,23.48347601937197,73.16,146.13,7.97,0.74,5.81,3.21
98.0,118.12710293078135,71.48,201.17,151.47,23.48347601937197,71.48,146.25,7.94,0.74,5.81,3.21
93.31,118.12710293078135,49.85,186.16,128.01,23.48347601937197,49.85,142.83,32.93,0.74,5.81,3.21
104.89,118.12710293078135,25.46,153.96,94.11,23.48347601937197,25.46,121.22,38.11,0.74,5.81,3.21
109.34,118.12710293078135,27.03,156.18,96.35,23.48347601937197,27.03,121.57,49.84,0.74,5.81,3.21
70.25,118.12710293078135,48.11,140.78,105.05,23.48347601937197,48.11,97.56,55.79,0.74,5.81,3.21
103.17,118.12710293078135,108.99,173.67,166.23,23.48347601937197,108.99,125.46,42.09,0.74,5.81,3.21
185.77,118.12710293078135,124.01,172.84,186.66,23.48347601937197,124.01,120.94,40.97,0.74,5.81,3.21
84.48,118.12710293078135,20.33,99.65,63.78,23.48347601937197,20.33,151.24,29.52,0.74,5.81,3.21
89.41,118.12710293078135,28.93,130.93,85.46,23.48347601937197,28.93,110.86,34.08,0.74,5.81,3.21
64.61,118.12710293078135,10.31,117.16,64.84,23.48347601937197,10.31,104.81,51.44,0.74,5.81,3.21
75.13,118.12710293078135,36.67,176.38,113.4,23.48347601937197,36.67,124.9,67.84,0.74,5.81,3.21
83.65,118.12710293078135,47.49,180.34,123.41,23.48347601937197,47.49,130.27,47.95,0.74,5.81,3.21
220.49,118.12710293078135,108.73,177.19,178.15,23.48347601937197,108.73,133.39,41.76,0.74,5.81,3.21
242.66,118.12710293078135,132.47,199.17,246.03,23.48347601937197,132.47,14.53197725590996,44.06,0.74,5.81,3.21
114.78,118.12710293078135,74.41,159.18,138.66,23.48347601937197,74.41,122.06,32.35,9.83,41.52,10.93
92.92,118.12710293078135,66.96,164.78,130.45,23.48347601937197,66.96,123.47,46.91,18.99,134.73,29.26
91.66,118.12710293078135,92.86,135.71,136.23,23.48347601937197,92.86,108.4,46.15,27.37,129.03,30.26
138.4,118.12710293078135,134.85,141.97,169.89,23.48347601937197,134.85,127.68,25.63,28.04,205.68,40.05
49.18,118.12710293078135,30.05,135.69,88.62,23.48347601937197,30.05,123.83,40.63,10.88,75.24,15.72
56.42,118.12710293078135,35.02,152.62,100.58,23.48347601937197,35.02,124.25,44.79,11.98,88.61,18.38
60.36,118.12710293078135,18.78,177.23,100.47,23.48347601937197,18.78,124.95,51.14,15.64,93.04,18.76
32.36,118.12710293078135,25.68,78.27,57.34,23.48347601937197,25.68,71.59,44.82,7.3,76.14,12.58
29.98,118.12710293078135,22.14,114.5,72.38,23.48347601937197,22.14,97.02,37.0,8.94,64.57,11.58
33.3,118.12710293078135,52.23,128.12,111.18,23.48347601937197,52.23,99.65,42.05,20.61,91.72,19.35
56.51,118.12710293078135,10.58,121.56,66.9,23.48347601937197,10.58,81.19,54.42,8.42,53.98,13.31
88.85,118.12710293078135,46.93,147.44,109.62,23.48347601937197,46.93,82.23,67.24,13.08,69.23,13.24
111.68,118.12710293078135,41.3,119.71,108.46,23.48347601937197,41.3,94.48,53.57,17.49,68.66,16.0
114.06,118.12710293078135,52.37,131.09,118.44,23.48347601937197,52.37,82.54,56.94,56.27,107.66,25.67
116.93,118.12710293078135,31.48,118.96,104.3,23.48347601937197,31.48,98.31,53.2,24.48,128.41,25.34
84.19,118.12710293078135,51.41,136.64,105.02,23.48347601937197,51.41,101.89,50.69,21.27,63.94,9.42
98.53,118.12710293078135,70.03,101.27,105.37,23.48347601937197,70.03,82.76,38.63,14.37,58.25,11.7
84.16,118.12710293078135,17.12,91.61,57.46,23.48347601937197,17.12,72.88,24.38,13.56,35.06,6.01
71.82,118.12710293078135,37.72,77.57,75.31,23.48347601937197,37.72,59.98,46.07,15.85,41.29,8.02
80.51,118.12710293078135,80.75,83.56,104.64,23.48347601937197,80.75,45.11,36.86,19.32,76.59,13.9
133.48,118.12710293078135,54.16,112.13,95.12,23.48347601937197,54.16,93.54,45.02,14.09,54.92,9.61
116.54,118.12710293078135,45.17,140.86,103.35,23.48347601937197,45.17,118.35,10.65,11.53,66.97,9.89
