PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene
29.22,118.12710293078135,0.06,9.57,7.77,23.48347601937197,0.06,13.58,5.08,1.37,3.65,0.32
27.32,35.75,3.07,2.14,3.41,24.57,0.48,4.84,6.03,0.25,1.34,3.0701278234985114
24.05,41.95,2.97,0.25,3.79,21.6,0.26,8.16,11.09,0.08,0.42,3.0701278234985114
26.47,33.51,2.96,0.08,3.5,26.0,0.31,8.79,5.76,10.03,10.52,3.0701278234985114
35.13,43.65,2.96,0.15,3.69,25.1,0.31,8.49,7.94,0.12,0.52,3.0701278234985114
24.92,31.74,2.97,0.18,3.74,23.73,0.27,8.69,9.67,0.08,0.41,3.0701278234985114
21.7,27.32,4.33,0.12,5.6,26.24,0.27,4.54,8.47,8.27,8.6,3.0701278234985114
28.33,33.24,6.24,0.39,8.44,28.53,0.36,5.3,10.16,0.12,0.57,3.0701278234985114
22.63,28.06,11.4,0.33,15.49,23.59,0.28,5.52,0.79,4.18,4.62,3.0701278234985114
15.06,19.85,11.4,0.36,15.51,14.87,0.22,5.43,2.46,0.05,0.35,3.0701278234985114
19.5,25.12,11.44,0.25,15.38,17.65,0.25,6.06,1.17,0.05,0.31,3.0701278234985114
10.48,14.73,11.44,0.11,15.2,19.03,0.22,6.4,1.27,0.03,0.33,3.0701278234985114
11.79,18.9,11.47,0.95,16.08,19.13,0.25,6.79,8.71,1.02,1.41,3.0701278234985114
9.53,20.94,11.54,0.75,15.94,16.64,0.27,6.62,7.67,10.19,10.54,3.0701278234985114
8.53,11.26,11.47,0.34,15.48,15.61,0.24,6.61,1.3,0.05,0.45,3.0701278234985114
10.42,14.56,11.56,0.26,15.49,16.78,0.26,6.96,1.75,0.06,0.49,3.0701278234985114
5.74,9.67,11.53,0.34,15.57,12.4,0.21,6.79,1.16,0.03,0.31,3.0701278234985114
3.14,5.83,11.51,0.2,14.68,17.91,0.18,7.47,0.55,7.73,8.0,3.0701278234985114
1.97,4.06,11.54,0.13,15.25,12.44,0.18,6.98,1.78,6.7,6.95,3.0701278234985114
5.4,9.88,11.62,0.27,15.57,17.69,0.25,7.21,0.22,8.33,8.74,3.0701278234985114
3.55,7.84,11.7,0.18,15.6,17.07,0.26,6.97,34.49143047551845,6.89,7.42,3.0701278234985114
3.85,6.78,11.6,0.17,15.4,15.28,0.21,7.23,34.49143047551845,13.67,14.03,3.0701278234985114
4.49,8.9,11.7,0.3,15.65,14.49,0.24,6.6,1.55,20.86,21.42,3.0701278234985114
7.92,12.97,11.68,0.35,15.71,18.21,0.3,6.47,1.61,0.06,0.76,3.0701278234985114
8.24,13.13,11.6,0.23,15.48,16.69,0.28,6.46,0.1,10.3,10.91,3.0701278234985114
5.48,9.88,11.53,0.08,15.15,14.56,0.19,6.42,0.07,16.64,17.0,3.0701278234985114
6.32,11.92,11.56,0.22,15.43,15.74,0.23,6.93,0.41,22.57,22.98,3.0701278234985114
10.16,14.63,11.58,0.25,15.58,18.64,0.27,7.6,0.12,6.11,6.56,3.0701278234985114
6.15,8.99,13.16,0.63,16.56,15.26,0.24,7.36,2.82,3.21,3.68,3.0701278234985114
3.93,6.85,11.51,0.18,15.43,19.43,0.27,8.04,0.19,10.76,11.43,3.0701278234985114
13.61,17.4,11.52,0.49,15.75,22.37,0.32,8.51,2.66,22.22,22.76,3.0701278234985114
13.29,19.14,11.54,0.34,15.65,27.89,0.37,8.6,0.24,0.07,1.0,3.0701278234985114
16.09,20.04,11.47,0.09,15.21,32.66,0.31,8.61,0.06,0.06,0.82,3.0701278234985114
25.35,31.71,11.55,0.69,15.98,29.77,0.39,8.87,7.63,12.22,13.15,3.0701278234985114
27.97,33.56,11.51,0.44,15.73,29.94,0.42,8.91,0.18,0.12,1.04,3.0701278234985114
23.72,28.88,11.51,0.6,15.86,21.17,0.37,8.41,1.74,5.14,5.68,3.0701278234985114
21.05,24.86,11.46,0.65,15.85,23.68,0.32,9.08,7.27,8.15,8.56,3.0701278234985114
14.82,19.67,11.65,0.35,15.83,23.19,0.31,9.06,0.05,10.0,10.96,3.0701278234985114
8.3,12.62,11.6,0.29,15.67,22.47,0.27,9.19,34.49143047551845,14.93,15.51,3.0701278234985114
12.42,18.0,11.49,0.12,15.26,25.82,0.23,9.84,0.04,3.280840304500585,8.700972080037227,3.0701278234985114
17.92,25.29,11.55,0.56,15.89,28.94,0.38,10.05,4.03,39.79,40.5,3.0701278234985114
18.83,24.52,11.59,0.48,15.9,25.16,0.36,9.84,1.16,13.31,13.96,3.0701278234985114
6.53,10.27,11.81,0.51,16.12,17.62,0.31,9.81,0.44,3.61,3.97,3.0701278234985114
8.97,14.44,11.41,0.34,15.53,13.24,0.21,10.1,2.88,0.02,0.22,3.0701278234985114
14.67,19.13,11.48,0.36,15.59,11.35,0.25,9.92,1.07,0.02,0.3,3.0701278234985114
16.13,21.52,11.49,0.27,15.52,16.11,0.25,10.88,0.28,28.67,28.82,3.0701278234985114
13.4,19.09,11.38,0.09,15.1,15.75,0.19,11.19,0.68,16.38,16.57,3.0701278234985114
9.72,14.84,11.49,0.28,15.49,14.45,0.19,11.14,1.77,11.99,12.1,3.0701278234985114
9.03,13.23,11.57,0.42,15.65,12.13,0.22,11.09,2.5,0.04,0.26,3.0701278234985114
1.96,4.32,15.59,0.62,20.63,16.72,0.21,11.13,4.82,3.34,3.51,3.0701278234985114
3.47,9.67,11.6,0.35,15.67,19.71,0.24,11.89,2.67,0.38,4.02,3.0701278234985114
3.62,7.84,11.59,0.47,15.72,12.68,0.24,11.24,1.98,3.06,3.58,3.0701278234985114
3.43,7.24,11.61,0.21,15.46,12.93,0.22,11.38,0.24,30.73,31.04,3.0701278234985114
3.68,7.45,11.54,0.08,15.13,12.87,0.17,11.58,0.1,3.280840304500585,8.700972080037227,3.0701278234985114
4.52,9.11,12.06,0.59,15.89,12.84,0.22,11.83,3.37,14.32,14.63,3.0701278234985114
3.96,8.56,11.74,0.21,15.7,13.28,0.24,12.13,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114
2.33,6.33,11.68,0.29,15.65,14.43,0.24,12.24,2.76,36.41,36.5,3.0701278234985114
2.17,4.57,11.64,0.22,15.57,16.06,0.19,12.61,2.8,3.74,4.0,3.0701278234985114
2.49,7.33,20.36,0.7,25.15,25.23,0.24,12.97,3.3,17.11,17.44,3.0701278234985114
2.81,6.19,11.75,0.15,15.62,18.88,0.21,12.82,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114
5.2,118.12710293078135,11.58,0.09,15.25,19.16,0.18,12.16,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114
14.44,22.3,11.79,0.76,16.31,22.38,0.41,13.0,0.87,10.9,11.62,3.0701278234985114
10.08,13.04,11.62,0.13,15.49,24.75,0.33,13.48,34.49143047551845,0.04,0.55,3.0701278234985114
1.54,2.79,11.77,0.1,15.52,21.4,0.22,13.44,34.49143047551845,65.53,65.67,3.0701278234985114
0.99,8.1,11.67,0.25,15.53,21.22,0.2,11.92,3.6,0.03,0.33,3.0701278234985114
1.4,5.8,11.65,0.07,15.31,22.03,0.17,8.11,4.35,81.92,82.01,3.0701278234985114
0.98,4.59,11.63,0.07,15.17,24.59,0.16,8.82,3.77,3.280840304500585,8.700972080037227,3.0701278234985114
1.19,4.99,11.66,0.07,15.3,24.48,0.17,8.52,4.17,3.280840304500585,8.700972080037227,3.0701278234985114
1.14,6.19,11.83,0.37,15.85,20.36,0.17,8.62,4.86,12.62,12.86,3.0701278234985114
67.45057794890306,1.99,13.01,0.33,15.57,19.46,0.16,5.65,4.5,35.02,35.09,3.0701278234985114
1.25,9.1,11.7,0.22,15.6,24.03,0.15,1.76,2.0,23.25,23.25,3.0701278234985114
5.92,19.02,11.74,0.26,15.74,36.73,0.2,2.84,1.58,13.67,13.94,3.0701278234985114
2.46,12.72,11.74,0.08,15.47,34.12,0.22,2.39,34.49143047551845,0.04,0.25,3.0701278234985114
2.63,9.03,11.55,0.06,15.15,29.9,0.15,2.33,0.34,3.280840304500585,8.700972080037227,3.0701278234985114
2.88,13.68,11.74,0.32,15.79,29.98,0.16,1.91,1.79,12.27,12.38,3.0701278234985114
2.76,13.65,11.61,0.38,15.67,25.38,0.05,0.95,2.6,20.29,20.36,3.0701278234985114
8.62,32.1,11.57,0.14,15.41,25.57,0.07,1.08,1.84,17.08,17.17,3.0701278234985114
7.98,28.92,11.57,0.16,15.5,23.4,0.05,1.03,1.76,3.280840304500585,8.700972080037227,3.0701278234985114
1.39,7.21,11.8,0.18,15.71,22.46,0.03,1.24,1.08,3.280840304500585,8.700972080037227,3.0701278234985114
0.16,3.16,11.69,0.07,15.41,22.42,0.02,1.08,1.29,3.280840304500585,8.700972080037227,3.0701278234985114
0.24,1.15,11.56,0.05,15.14,25.45,0.02,1.38,1.4,3.280840304500585,8.700972080037227,3.0701278234985114
0.28,10.02,12.04,0.13,15.96,28.73,0.12,2.03,0.95,3.280840304500585,8.700972080037227,3.0701278234985114
1.89,9.27,11.91,0.1,15.75,28.68,0.11,2.23,1.16,3.280840304500585,8.700972080037227,3.0701278234985114
4.49,5.39,11.44,0.07,15.11,19.41,0.02,2.07,3.39,3.280840304500585,8.700972080037227,3.0701278234985114
7.16,26.39,3.86,5.22,5.99,8.62,0.59,6.62,14.29,0.0,0.95,3.0701278234985114
7.97,33.2,4.26,6.48,7.0,8.66,0.61,6.01,11.52,0.0,1.06,3.0701278234985114
6.48,23.83,2.39,3.54,3.83,8.32,0.47,5.97,11.63,0.0,0.82,3.0701278234985114
7.2,34.11,3.7,5.73,6.14,7.23,0.5,7.01,18.9,0.0,1.07,3.0701278234985114
8.27,27.27,3.72,5.86,6.14,6.04,0.53,6.69,7.51,0.0,0.98,3.0701278234985114
9.21,27.62,2.67,3.26,3.9,6.59,0.44,6.91,11.95,0.0,0.73,3.0701278234985114
8.85,30.54,2.7,3.86,4.26,5.01,0.36,5.44,20.73,0.0,0.74,3.0701278234985114
11.04,38.34,3.76,5.11,5.87,6.78,0.48,6.21,16.31,0.0,0.71,3.0701278234985114
23.9,37.71,4.65,26.74,18.01,12.69,0.56,6.01,12.46,3.280840304500585,8.700972080037227,3.0701278234985114
14.05,30.86,2.4,7.74,6.2,13.78,0.16,6.45,30.33,0.26,0.09,3.0701278234985114
9.85,29.97,3.12,7.5,6.61,15.05,0.4,6.02,21.63,0.22,0.08,3.0701278234985114
8.68,26.62,2.19,5.01,4.44,12.07,0.31,6.29,19.52,0.2,0.06,0.1
7.5,24.01,3.64,6.56,6.54,11.23,0.3,7.42,20.89,0.23,0.08,3.0701278234985114
7.75,28.62,4.99,8.7,8.78,13.07,0.44,10.4,25.38,0.21,0.09,3.0701278234985114
10.45,41.47,4.1,11.13,9.34,14.62,0.47,9.94,28.24,0.21,0.09,0.1
12.7,49.26,4.31,9.81,8.8,11.05,0.42,8.98,32.3,0.22,0.1,3.0701278234985114
14.48,35.5,5.28,12.77,11.09,12.61,0.5,9.81,24.28,0.19,0.07,0.1
16.73,40.15,6.61,16.05,14.0,19.69,0.44,9.02,20.11,0.11,0.07,0.13
18.72,57.71,7.08,25.46,19.29,22.11,0.42,12.33,18.28,0.12,0.15,0.1
11.39,28.72,4.4,11.2,9.63,24.46,0.39,9.47,21.17,0.12,0.07,0.1
10.62,19.96,3.71,9.32,8.1,17.43,0.59,10.32,14.62,0.07,0.03,0.1
8.1,15.83,2.78,8.58,6.84,11.88,0.77,8.72,14.52,0.0,0.0,3.0701278234985114
8.98,37.07,6.59,12.51,12.1,18.93,0.75,8.48,21.47,0.0,0.03,3.0701278234985114
9.7,30.1,20.22,13.81,23.79,16.77,0.72,7.25,14.92,0.01,0.1,3.0701278234985114
16.86,36.56,4.6,26.48,17.83,2.72,0.55,10.19,21.33,0.0,0.05,3.0701278234985114
10.89,19.98,2.2,28.6,17.01,22.45,0.45,12.41,17.5,0.0,0.0,3.0701278234985114
16.38,33.04,4.77,39.69,24.99,23.12,0.67,44.59,19.12,0.0,0.01,3.0701278234985114
27.25,49.07,2.38,27.55,16.59,22.29,0.44,11.04,19.68,0.02,0.06,3.0701278234985114
17.03,46.96,2.89,10.15,7.82,5.53,0.5,13.84,21.8,1.51,3.77,0.25
9.39,36.94,2.81,12.29,8.89,4.58,0.35,17.07,24.65,0.27,2.25,0.14
9.77,35.42,1.48,12.59,7.81,3.34,0.32,21.81,28.75,0.01,2.55,0.14
12.11,40.82,2.1,15.46,9.94,4.07,0.31,12.72,23.43,0.06,1.73,0.13
11.81,43.2,5.0,29.99,20.12,4.69,0.34,13.82,41.43,0.09,1.65,0.13
10.02,31.73,4.88,33.11,21.72,3.35,0.49,17.28,38.1,0.2,2.31,0.1
9.55,31.71,3.23,24.02,15.47,2.09,0.36,16.48,32.84,0.27,1.13,0.12
17.9,39.22,2.87,29.14,17.92,4.79,0.57,16.39,32.98,0.18,2.02,0.15
17.07,40.3,1.54,25.75,15.04,5.54,0.5,16.01,36.19,0.04,1.81,5.99
13.45,34.6,1.0,24.16,13.66,4.77,0.46,14.9,40.53,0.06,1.31,0.2
9.57,26.83,2.1,22.0,13.49,3.36,0.36,19.5,32.37,0.07,0.44,0.1
8.23,21.73,1.72,20.71,12.5,2.82,0.32,18.01,32.91,0.05,0.23,3.0701278234985114
11.55,25.16,1.2,22.16,12.76,2.1,0.35,17.0,40.21,0.03,0.41,0.1
13.4,23.95,4.39,29.37,19.27,2.9,0.42,16.27,29.58,0.11,0.91,0.24
15.17,40.56,0.93,18.2,10.43,1.28,0.39,23.12,30.24,0.09,0.56,0.16
13.1,34.85,2.64,22.88,14.4,1.91,0.33,17.88,25.83,0.17,0.97,0.17
11.3,31.96,4.61,23.47,16.32,1.62,0.28,17.09,27.47,0.11,0.82,0.15
11.17,25.03,5.24,26.2,18.29,2.44,0.34,23.89,26.88,0.2,1.2,0.11
17.22,34.78,1.25,4.58,3.13,3.6,0.42,14.79,36.77,0.2,1.3,0.25
12.68,20.52,0.74,3.7,2.34,2.84,0.4,15.89,31.62,0.03,0.56,0.17
10.73,22.63,2.92,9.95,7.26,2.99,0.36,16.35,32.13,0.12,1.45,0.22
14.44,40.44,4.68,17.05,12.96,2.72,0.47,15.46,27.69,0.18,2.6,0.29
22.28,42.15,2.14,13.16,8.82,6.07,0.54,20.51,33.08,0.08,1.4,0.26
11.14,18.23,1.11,5.65,3.93,5.5,0.44,13.82,37.65,0.05,1.13,0.26
14.72,22.46,1.25,4.64,3.56,4.81,0.49,9.71,34.63,0.03,0.98,0.18
12.89,26.39,2.53,9.64,7.23,4.25,0.5,15.68,29.49,0.09,1.26,0.2
13.53,23.73,8.56,12.71,13.79,3.87,0.42,15.77,22.09,0.09,0.98,0.16
7.48,15.84,4.57,10.04,8.96,3.4,0.38,12.51,20.01,0.09,0.96,0.15
13.25,37.61,0.65,2.08,1.4,2.17,0.33,12.58,22.05,0.0,0.38,0.1
8.0,22.87,5.36,10.03,9.41,1.87,0.31,14.72,22.5,0.19,0.98,0.13
10.62,26.84,2.17,4.4,4.19,2.59,0.38,11.66,24.46,0.2,0.88,0.11
8.71,21.35,1.77,4.43,3.76,2.43,0.39,13.83,20.11,0.06,0.5,0.21
9.31,19.98,1.48,3.35,2.36,4.4,0.32,11.83,20.23,0.09,0.36,0.1
9.09,18.33,1.68,4.02,3.51,6.13,0.34,10.88,23.92,0.19,0.4,3.0701278234985114
7.53,24.18,2.74,6.1,5.55,6.38,0.34,26.08,26.62,0.35,0.49,0.1
6.89,13.83,2.96,6.48,5.95,6.28,0.34,13.35,21.06,0.06,0.61,0.12
7.45,19.56,3.47,7.66,6.99,6.31,0.27,11.94,22.68,0.29,0.5,0.1
10.88,30.31,3.17,10.11,8.05,6.98,0.41,11.86,22.62,0.12,1.08,0.16
18.19,43.56,1.89,7.45,5.5,6.45,0.32,12.44,25.4,0.37,0.73,3.0701278234985114
15.75,34.12,2.8,9.34,7.33,12.08,0.4,28.32,36.06,0.16,1.66,0.17
17.54,31.8,2.74,9.58,7.48,13.57,0.42,20.69,28.25,0.28,3.35,0.12
14.98,36.58,4.5,13.97,11.18,15.31,0.47,14.17,29.78,0.12,0.75,0.14
10.11,23.08,23.03,14.19,14.12,24.24,0.45,16.84,23.09,0.13,0.99,0.13
23.31,39.09,2.21,12.18,8.29,17.46,0.55,18.77,31.69,0.05,1.04,0.3
21.05,31.3,5.93,14.29,12.62,11.94,0.7,12.85,24.81,0.16,2.59,0.27
18.12,33.96,5.09,11.78,10.49,12.69,0.46,14.24,17.41,0.12,2.45,0.54
7.08,21.25,3.19,7.96,6.83,9.64,0.45,13.99,26.75,0.05,1.45,0.37
9.48,25.78,3.47,11.3,8.92,9.41,0.58,12.14,27.95,0.13,2.5,0.32
13.78,24.72,3.08,10.61,8.24,10.25,0.47,11.83,29.61,0.21,3.14,0.24
9.29,20.41,8.72,16.43,15.93,7.32,0.59,11.26,25.66,0.25,2.18,0.28
7.14,23.73,4.15,11.84,9.76,7.79,0.5,8.21,28.73,0.19,1.11,0.23
7.53,26.41,3.75,10.7,8.83,7.21,0.46,5.29,25.04,0.14,1.46,0.16
18.57,36.29,3.0,9.97,7.46,8.32,0.76,14.66,22.53,0.23,3.37,0.22
19.51,39.12,3.98,13.01,10.25,8.33,0.65,15.46,29.36,0.22,3.84,0.24
18.54,35.57,6.02,13.63,12.23,8.18,0.62,12.08,28.76,0.2,2.33,0.22
12.01,28.41,7.47,13.82,13.43,6.44,0.64,11.34,25.6,0.27,4.01,0.29
18.41,39.48,7.8,11.45,12.51,7.12,0.6,11.51,31.08,0.16,1.6,0.16
22.79,38.35,2.27,18.79,11.83,14.34,0.64,19.87,23.59,0.6,5.88,0.24
19.94,42.27,2.1,10.35,7.22,13.25,0.47,13.38,31.97,0.26,0.91,0.13
24.44,47.41,3.38,12.27,9.27,14.49,0.54,15.16,30.12,0.36,0.95,0.17
20.12,42.08,4.32,14.78,11.37,14.0,0.52,15.01,27.59,0.38,1.08,0.17
16.85,37.38,2.13,9.88,6.98,14.69,0.44,18.3,36.72,0.18,0.33,0.13
22.46,41.78,1.94,10.81,7.33,15.98,0.38,20.25,35.46,0.23,0.33,0.1
20.14,31.66,2.18,7.85,5.94,10.82,0.49,18.35,26.21,0.13,0.32,0.1
19.0,31.65,1.94,5.45,4.48,10.31,0.48,17.86,29.66,0.14,0.18,3.0701278234985114
14.26,24.49,2.46,6.19,5.28,10.4,0.52,12.13,26.65,0.13,0.29,0.1
10.28,22.95,2.09,8.15,6.03,8.47,0.49,29.5,24.62,0.1,0.42,0.1
12.37,22.79,3.17,9.77,7.78,9.65,0.54,18.18,19.25,0.09,0.69,0.1
10.63,22.11,2.43,7.78,6.12,9.32,0.46,25.19,24.48,0.09,0.56,0.1
11.08,19.3,2.13,5.99,4.92,8.81,0.48,20.86,23.99,0.03,0.33,3.0701278234985114
12.73,24.73,2.25,5.62,4.83,10.53,0.49,17.37,25.1,0.01,0.26,3.0701278234985114
18.17,33.52,2.24,5.74,4.88,9.23,0.45,14.83,25.04,0.02,0.24,3.0701278234985114
23.78,44.16,1.98,8.07,5.91,9.98,0.49,21.65,27.22,0.11,0.65,0.18
25.83,45.42,2.21,7.94,6.02,9.82,0.47,22.1,28.67,0.18,0.78,0.19
27.28,47.52,2.65,9.42,7.16,10.82,0.57,19.49,28.25,0.19,0.88,0.13
19.45,36.11,2.41,9.54,7.05,9.35,0.58,16.2,31.44,0.11,0.56,0.1
15.23,28.92,2.14,7.4,5.67,10.07,0.49,25.54,28.78,0.08,0.51,0.1
13.9,26.07,1.78,5.15,4.18,8.51,0.49,23.29,25.43,0.04,0.29,0.15
25.49,42.7,1.46,4.19,3.42,10.08,0.48,23.0,27.87,0.05,0.24,3.0701278234985114
17.19,39.17,1.39,4.81,3.69,7.58,0.46,20.71,28.52,0.08,0.42,0.14
16.28,33.84,1.54,3.77,3.25,7.66,2.2485982090856145,20.08,17.23,0.02,0.18,3.0701278234985114
11.01,28.46,1.46,3.53,3.07,7.63,2.2485982090856145,17.69,16.26,0.04,0.19,3.0701278234985114
16.58,36.98,1.45,4.27,3.46,7.28,2.2485982090856145,19.86,25.67,0.01,0.22,0.1
13.72,31.06,1.4,4.58,3.58,6.74,0.0,15.56,26.1,0.05,0.54,0.16
16.75,36.94,1.33,4.59,3.53,6.79,0.0,13.59,25.74,0.05,0.36,3.0701278234985114
18.38,40.46,1.31,4.91,3.66,7.17,0.0,14.3,27.51,0.05,0.38,0.1
19.77,45.79,1.4,4.99,3.77,7.23,0.0,14.56,26.57,0.06,0.36,3.0701278234985114
17.21,38.03,1.45,4.4,3.53,6.84,0.0,13.37,24.22,0.03,0.28,3.0701278234985114
13.28,40.72,1.37,4.83,3.68,7.29,0.0,12.24,25.98,0.06,0.31,0.1
7.38,26.67,1.37,3.7,3.09,6.49,2.2485982090856145,13.63,25.12,0.02,0.25,3.0701278234985114
7.59,24.92,1.44,3.52,3.04,6.17,2.2485982090856145,13.62,23.68,0.03,0.23,3.0701278234985114
7.81,23.53,1.5,4.13,3.42,6.17,2.2485982090856145,15.82,19.01,0.01,0.25,0.1
7.35,20.8,1.47,4.16,3.4,5.9,2.2485982090856145,13.92,18.71,0.02,0.25,3.0701278234985114
9.51,24.12,1.32,3.97,2.97,6.56,0.0,12.29,19.18,0.05,0.23,3.0701278234985114
11.34,26.66,1.39,3.97,3.24,6.59,0.0,14.53197725590996,21.01,0.02,0.23,3.0701278234985114
9.36,26.24,1.39,3.87,3.19,6.41,0.0,14.53197725590996,22.75,0.02,0.19,3.0701278234985114
14.44,38.88,1.36,4.26,3.38,6.81,0.0,14.53197725590996,31.0,0.0,0.2,3.0701278234985114
10.61,33.88,1.46,5.21,3.95,5.9,0.0,14.53197725590996,32.29,0.05,0.43,0.12
35.38,63.42,1.42,11.76,7.42,7.98,0.0,14.53197725590996,34.99,0.36,0.81,0.1
14.28,35.43,1.65,5.46,4.24,8.57,2.2485982090856145,6.68,19.59,0.02,0.29,3.0701278234985114
18.76,41.98,1.52,5.55,3.77,8.35,2.2485982090856145,7.49,19.9,0.02,0.33,3.0701278234985114
18.81,47.91,1.44,5.84,4.27,8.22,2.2485982090856145,8.18,23.44,0.02,0.28,3.0701278234985114
14.26,34.12,1.36,4.75,3.64,7.39,2.2485982090856145,8.02,23.19,0.07,0.47,137.45
17.1,44.23,1.56,6.38,4.65,7.21,2.2485982090856145,5.75,20.46,0.05,0.51,3.0701278234985114
13.9,36.24,1.5,5.16,3.81,7.31,2.2485982090856145,13.56,19.85,0.05,0.36,3.0701278234985114
13.11,36.14,1.52,4.87,3.64,6.48,2.2485982090856145,9.04,19.71,0.04,0.32,3.0701278234985114
12.05,34.03,1.5,4.68,3.71,6.75,2.2485982090856145,7.64,17.21,0.03,0.3,3.0701278234985114
13.47,36.01,1.52,5.95,4.37,5.54,2.2485982090856145,8.83,21.83,0.06,0.54,3.0701278234985114
67.45057794890306,35.01,1.47,5.28,4.02,6.14,2.2485982090856145,9.38,28.31,0.03,0.52,3.0701278234985114
67.45057794890306,44.57,1.78,14.19,8.73,8.16,2.2485982090856145,11.96,29.87,0.05,0.94,3.0701278234985114
8.09,37.02,1.58,9.29,6.22,4.7,0.48,9.85,14.81,0.12,1.75,0.12
12.78,38.24,1.66,9.72,6.52,10.11,0.51,6.61,18.39,0.09,1.19,0.22
10.23,35.22,1.85,10.19,6.6,7.4,0.5,12.47,19.36,0.1,1.18,0.19
7.89,34.52,1.76,11.09,7.33,7.17,0.54,16.74,18.72,0.05,0.45,0.1
10.14,43.39,1.33,7.06,4.83,6.2,0.42,12.83,35.22,0.09,0.55,0.19
11.49,47.69,1.48,6.9,4.87,6.93,0.42,12.34,38.36,0.06,0.36,0.1
4.7,12.83,1.66,10.03,6.69,8.76,0.53,13.34,34.37,0.08,0.52,0.1
4.65,12.76,1.48,8.44,5.7,7.97,0.48,12.34,35.22,0.06,0.28,0.1
11.71,25.81,1.6,8.06,5.6,8.67,0.53,16.01,39.34,0.07,0.57,0.29
10.07,24.04,2.12,9.21,6.62,8.73,0.48,12.19,33.82,0.06,0.41,0.1
11.61,31.52,4.88,16.7,12.86,8.35,0.5,16.28,31.19,0.09,0.78,0.36
8.73,18.33,4.64,16.26,11.66,10.3,0.38,17.54,29.47,0.09,0.54,0.2
11.2,27.86,3.27,12.95,9.54,12.91,0.62,17.81,31.9,0.1,0.81,0.19
11.03,34.97,3.18,13.74,9.89,8.92,0.64,10.39,31.37,0.14,1.43,0.32
12.74,30.83,1.66,10.27,6.81,9.45,0.59,13.28,34.95,0.13,0.77,0.15
17.97,50.49,2.05,12.1,8.1,10.92,0.65,11.68,30.15,0.17,1.55,0.53
20.74,37.36,1.9,8.44,6.03,14.57,0.62,15.38,39.32,0.13,0.89,0.28
10.41,20.55,1.88,7.21,5.37,12.46,0.53,15.86,25.96,0.06,0.3,3.0701278234985114
14.5,24.43,1.53,6.53,4.72,8.97,0.55,13.75,33.76,0.06,0.27,0.15
16.65,28.51,1.43,8.32,5.59,9.77,0.66,10.86,37.34,0.1,0.43,0.12
19.52,21.88,14.77,6.02,32.30912333307031,1.48,0.43,26.24,11.53,3.280840304500585,8.700972080037227,3.0701278234985114
16.38,25.27,13.47,31.72,32.30912333307031,12.84,0.0,3.28,23.22,3.280840304500585,8.700972080037227,3.0701278234985114
20.11,34.76,12.78,30.57,32.30912333307031,12.37,0.0,4.88,25.45,3.280840304500585,8.700972080037227,3.0701278234985114
24.29,39.48,20.48,37.9,32.30912333307031,30.36,0.0,5.14,18.12,3.280840304500585,8.700972080037227,3.0701278234985114
24.3,27.21,12.55,21.26,32.30912333307031,29.06,0.0,3.13,31.65,3.280840304500585,8.700972080037227,3.0701278234985114
25.74,118.12710293078135,17.33,16.62,32.30912333307031,28.63,0.0,5.49,14.42,3.280840304500585,8.700972080037227,3.0701278234985114
28.28,118.12710293078135,15.97,17.11,32.30912333307031,28.5,0.0,5.78,15.2,3.280840304500585,8.700972080037227,3.0701278234985114
25.1,118.12710293078135,14.79,16.71,32.30912333307031,28.27,0.0,7.31,13.77,3.280840304500585,8.700972080037227,3.0701278234985114
25.99,118.12710293078135,14.47,17.07,32.30912333307031,28.26,0.0,12.18,15.0,3.280840304500585,8.700972080037227,3.0701278234985114
27.14,118.12710293078135,15.96,16.78,32.30912333307031,28.42,0.0,7.85,14.22,3.280840304500585,8.700972080037227,3.0701278234985114
25.81,118.12710293078135,15.62,16.07,32.30912333307031,28.3,0.0,5.27,13.02,3.280840304500585,8.700972080037227,3.0701278234985114
23.96,118.12710293078135,15.77,16.56,32.30912333307031,28.38,0.0,9.33,13.83,3.280840304500585,8.700972080037227,3.0701278234985114
25.3,118.12710293078135,11.68,15.02,32.30912333307031,28.01,0.0,9.15,34.49143047551845,6.2,8.700972080037227,3.0701278234985114
20.42,118.12710293078135,11.57,14.94,32.30912333307031,27.94,0.0,9.78,34.49143047551845,5.54,8.700972080037227,3.0701278234985114
17.64,118.12710293078135,11.61,14.63,32.30912333307031,27.84,0.0,6.27,34.49143047551845,5.4,8.700972080037227,3.0701278234985114
19.68,118.12710293078135,11.98,14.75,32.30912333307031,27.86,0.0,3.32,34.49143047551845,5.4,8.700972080037227,3.0701278234985114
26.47,68.35,10.84,14.04,32.30912333307031,27.7,0.0,4.25,28.62,5.16,8.700972080037227,3.0701278234985114
14.6,40.21,10.77,16.86,27.63,5.96,2.2485982090856145,8.09,17.42,0.71,2.2,3.84
26.32,72.24,11.82,17.53,29.34,6.64,2.2485982090856145,9.9,26.17,0.94,2.44,4.51
36.03,55.76,10.43,8.76,19.19,7.64,2.2485982090856145,5.66,25.23,3.29,2.6,3.73
28.43,47.3,9.81,9.41,18.61,7.55,0.0,3.1,29.37,2.58,1.77,5.09
