PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene
44.71,118.12710293078135,2.79,7.3,4.93,23.48347601937197,0.4,1.76,35.02,3.280840304500585,8.700972080037227,3.0701278234985114
153.08,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,0.39,1.89,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114
73.17,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,0.55,2.49,21.62,3.280840304500585,8.700972080037227,3.0701278234985114
67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114
63.22,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,0.5,2.33,39.3,3.280840304500585,8.700972080037227,3.0701278234985114
62.28,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,0.53,2.43,45.49,3.280840304500585,8.700972080037227,3.0701278234985114
43.91,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,0.49,2.28,32.7,3.280840304500585,8.700972080037227,3.0701278234985114
59.96,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,0.53,2.46,32.61,3.280840304500585,8.700972080037227,3.0701278234985114
65.44,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,0.4,2.08,27.59,3.280840304500585,8.700972080037227,3.0701278234985114
74.64,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,0.52,2.77,27.56,3.280840304500585,8.700972080037227,3.0701278234985114
77.42,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,0.51,2.85,19.76,3.280840304500585,8.700972080037227,3.0701278234985114
61.99,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,0.54,2.27,32.51,3.280840304500585,8.700972080037227,3.0701278234985114
66.54,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,0.49,2.54,24.82,3.280840304500585,8.700972080037227,3.0701278234985114
79.11,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,0.51,2.47,26.79,3.280840304500585,8.700972080037227,3.0701278234985114
68.82,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,0.53,2.31,41.83,3.280840304500585,8.700972080037227,3.0701278234985114
94.24,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,0.5,2.43,48.24,3.280840304500585,8.700972080037227,3.0701278234985114
67.06,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,0.49,4.76,23.57,3.280840304500585,8.700972080037227,3.0701278234985114
63.34,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,0.56,6.52,26.84,3.280840304500585,8.700972080037227,3.0701278234985114
62.63,118.12710293078135,161.85,127.56,183.37,23.48347601937197,0.59,4.16,20.79,3.280840304500585,8.700972080037227,3.0701278234985114
50.29,118.12710293078135,8.62,7.7,12.7,23.48347601937197,0.52,5.44,19.95,3.280840304500585,8.700972080037227,3.0701278234985114
72.49,118.12710293078135,7.78,10.14,32.30912333307031,23.48347601937197,2.2485982090856145,5.52,25.36,3.45,34.47,3.0701278234985114
77.9,118.12710293078135,7.89,10.18,32.30912333307031,23.48347601937197,2.2485982090856145,7.13,36.38,2.37,23.55,3.0701278234985114
73.25,118.12710293078135,8.28,18.16,32.30912333307031,23.48347601937197,0.55,9.33,60.3,0.03,2.85,3.0701278234985114
85.19,118.12710293078135,5.9,16.83,32.30912333307031,23.48347601937197,0.58,12.15,45.58,0.03,2.17,3.0701278234985114
67.09,118.12710293078135,5.68,16.52,32.30912333307031,23.48347601937197,0.54,9.52,37.61,0.03,2.75,3.0701278234985114
61.95,118.12710293078135,6.91,16.63,32.30912333307031,23.48347601937197,0.55,5.77,44.28,0.04,3.94,3.0701278234985114
72.08,118.12710293078135,8.96,18.98,32.30912333307031,23.48347601937197,0.53,6.31,58.69,0.04,3.98,3.0701278234985114
104.98,118.12710293078135,5.92,14.58,32.30912333307031,23.48347601937197,0.59,8.8,43.25,0.03,2.62,3.0701278234985114
23.44,118.12710293078135,5.76,11.89,32.30912333307031,23.48347601937197,0.52,14.78,58.81,0.02,1.91,3.0701278234985114
89.33,118.12710293078135,4.71,10.88,32.30912333307031,23.48347601937197,0.59,15.84,50.45,0.03,3.27,3.0701278234985114
50.29,118.12710293078135,2.25,10.04,32.30912333307031,23.48347601937197,0.51,6.58,39.63,0.02,1.74,3.0701278234985114
108.87,118.12710293078135,2.5,10.41,32.30912333307031,23.48347601937197,0.5,7.33,41.81,0.03,2.69,3.0701278234985114
113.6,118.12710293078135,5.9,24.39,32.30912333307031,23.48347601937197,0.58,13.2,64.12,0.02,1.98,3.0701278234985114
78.72,118.12710293078135,6.97,10.4,32.30912333307031,23.48347601937197,0.43,2.72,57.15,0.03,3.09,3.0701278234985114
188.04,118.12710293078135,5.96,13.23,32.30912333307031,23.48347601937197,0.51,3.39,36.4,0.03,2.47,3.0701278234985114
76.66,118.12710293078135,5.93,10.02,32.30912333307031,23.48347601937197,0.48,3.81,17.05,0.02,2.22,3.0701278234985114
61.17,118.12710293078135,5.97,10.01,32.30912333307031,23.48347601937197,0.51,3.57,17.83,0.03,3.53,3.0701278234985114
47.73,118.12710293078135,2.04,0.88,32.30912333307031,23.48347601937197,0.28,20.85,61.17,0.02,2.31,3.0701278234985114
55.35,118.12710293078135,4.64,4.67,32.30912333307031,23.48347601937197,0.19,28.94,47.54,0.03,3.14,3.0701278234985114
84.4,118.12710293078135,10.71,24.23,32.30912333307031,23.48347601937197,0.92,4.5,30.62,0.0,0.0,3.0701278234985114
68.96,118.12710293078135,3.79,24.86,32.30912333307031,23.48347601937197,0.96,5.28,34.76,0.0,0.0,3.0701278234985114
73.17,118.12710293078135,4.12,24.89,32.30912333307031,23.48347601937197,0.88,6.47,38.85,0.0,0.0,3.0701278234985114
61.04,118.12710293078135,4.03,24.97,32.30912333307031,23.48347601937197,1.0,6.9,29.56,0.0,0.0,3.0701278234985114
64.36,118.12710293078135,3.88,25.01,32.30912333307031,23.48347601937197,0.95,5.83,19.78,0.0,0.0,3.0701278234985114
87.97,118.12710293078135,4.26,24.94,32.30912333307031,23.48347601937197,0.79,7.36,44.42,0.0,0.0,3.0701278234985114
67.28,118.12710293078135,3.59,25.89,32.30912333307031,23.48347601937197,1.0,4.38,20.76,0.03,2.73,3.0701278234985114
72.11,118.12710293078135,4.89,25.88,32.30912333307031,23.48347601937197,0.97,4.62,17.71,0.03,2.72,3.0701278234985114
79.97,118.12710293078135,3.22,25.36,32.30912333307031,23.48347601937197,0.88,4.79,17.61,0.03,2.71,3.0701278234985114
78.62,118.12710293078135,3.49,25.63,32.30912333307031,23.48347601937197,0.91,4.73,20.02,0.04,4.37,3.0701278234985114
85.17,118.12710293078135,4.51,23.15,32.30912333307031,23.48347601937197,1.02,5.2,18.91,0.04,4.35,3.0701278234985114
61.76,118.12710293078135,3.32,20.42,32.30912333307031,23.48347601937197,0.94,4.07,22.56,0.04,4.34,3.0701278234985114
69.14,118.12710293078135,1.25,20.5,32.30912333307031,23.48347601937197,1.02,4.49,21.38,0.04,4.39,3.0701278234985114
62.94,118.12710293078135,1.0,20.66,32.30912333307031,23.48347601937197,0.97,4.87,30.88,0.04,4.43,3.0701278234985114
56.2,118.12710293078135,0.81,21.01,32.30912333307031,23.48347601937197,1.16,5.39,38.15,0.04,4.48,3.0701278234985114
51.96,118.12710293078135,1.13,21.11,32.30912333307031,23.48347601937197,0.98,5.34,36.53,0.04,4.47,3.0701278234985114
93.97,118.12710293078135,2.71,21.01,32.30912333307031,23.48347601937197,0.99,7.83,30.21,0.04,4.45,3.0701278234985114
76.48,118.12710293078135,1.26,21.63,32.30912333307031,23.48347601937197,0.96,5.74,11.61,0.04,4.45,3.0701278234985114
92.74,118.12710293078135,0.97,21.87,32.30912333307031,23.48347601937197,0.89,4.45,9.48,0.04,4.45,3.0701278234985114
87.25,118.12710293078135,1.81,20.91,32.30912333307031,23.48347601937197,0.93,4.76,16.3,0.04,4.47,3.0701278234985114
77.67,118.12710293078135,2.23,19.41,32.30912333307031,23.48347601937197,0.81,5.11,23.68,0.03,4.46,3.0701278234985114
90.11,118.12710293078135,2.87,21.31,32.30912333307031,23.48347601937197,1.1,5.65,26.92,0.04,4.45,3.0701278234985114
90.15,118.12710293078135,2.13,20.41,23.46,23.48347601937197,0.94,4.7,32.0,0.04,4.41,3.0701278234985114
79.04,118.12710293078135,1.51,17.3,20.05,23.48347601937197,0.13,5.45,75.54,0.0,4.44,3.0701278234985114
91.11,118.12710293078135,1.41,24.96,16.01,23.48347601937197,0.51,3.73,21.17,0.02,4.39,3.0701278234985114
80.75,118.12710293078135,6.24,24.67,16.0,23.48347601937197,0.84,7.62,22.99,0.04,4.41,3.0701278234985114
83.99,118.12710293078135,4.81,24.35,32.30912333307031,23.48347601937197,0.88,6.86,26.71,0.04,4.41,3.0701278234985114
83.88,118.12710293078135,4.93,24.58,18.43,23.48347601937197,0.73,5.42,21.74,0.03,4.43,3.0701278234985114
77.28,118.12710293078135,2.29,23.5,21.51,23.48347601937197,0.61,5.58,34.77,0.03,4.44,3.0701278234985114
78.47,118.12710293078135,3.4,24.82,32.30912333307031,23.48347601937197,0.88,5.91,31.99,0.04,4.42,3.0701278234985114
78.69,118.12710293078135,6.9,24.63,32.30912333307031,23.48347601937197,0.88,9.91,34.61,0.04,4.42,3.0701278234985114
80.94,118.12710293078135,4.23,24.47,32.30912333307031,23.48347601937197,0.82,11.02,36.07,0.04,4.44,3.0701278234985114
94.86,118.12710293078135,7.44,25.86,32.30912333307031,23.48347601937197,1.13,14.84,32.59,0.04,4.43,3.0701278234985114
70.83,118.12710293078135,12.84,18.04,0.0,23.48347601937197,1.6,4.31,25.8,1.58,2.26,3.0701278234985114
68.28,118.12710293078135,9.74,22.57,0.0,23.48347601937197,0.92,4.27,36.66,0.95,2.2,3.0701278234985114
101.11,151.24,9.28,19.12,17.6,23.48347601937197,1.63,7.11,37.9,3.280840304500585,8.700972080037227,3.0701278234985114
73.09,149.89,16.59,43.05,37.86,23.48347601937197,1.06,14.53197725590996,59.01,3.280840304500585,8.700972080037227,3.0701278234985114
63.42,120.31,12.38,47.72,38.13,23.48347601937197,1.01,14.53197725590996,81.88,3.280840304500585,8.700972080037227,3.0701278234985114
53.53,132.16,11.77,49.61,38.72,23.48347601937197,1.02,1.66,82.67,3.280840304500585,8.700972080037227,3.0701278234985114
65.2,147.01,16.7,46.74,39.61,23.48347601937197,1.1,14.53197725590996,85.47,3.280840304500585,8.700972080037227,3.0701278234985114
63.36,152.3,16.46,45.04,38.64,23.48347601937197,1.15,14.53197725590996,74.93,3.280840304500585,8.700972080037227,3.0701278234985114
61.22,150.21,9.25,52.91,38.98,23.48347601937197,1.12,14.53197725590996,94.86,3.280840304500585,8.700972080037227,3.0701278234985114
76.06,179.26,17.74,46.3,40.14,23.48347601937197,1.15,14.53197725590996,85.33,3.280840304500585,8.700972080037227,3.0701278234985114
62.68,191.47,13.71,49.8,40.01,23.48347601937197,1.14,14.53197725590996,84.76,3.280840304500585,8.700972080037227,3.0701278234985114
68.85,212.52,16.18,41.28,36.91,23.48347601937197,1.12,14.53197725590996,62.35,3.280840304500585,8.700972080037227,3.0701278234985114
81.59,199.15,18.42,44.67,39.87,23.48347601937197,1.13,14.53197725590996,81.13,3.280840304500585,8.700972080037227,3.0701278234985114
72.49,136.34,18.48,36.15,35.48,23.48347601937197,0.0,1.87,47.61,3.280840304500585,8.700972080037227,3.0701278234985114
67.09,137.64,22.37,34.26,36.5,23.48347601937197,0.0,14.53197725590996,45.17,3.280840304500585,8.700972080037227,3.0701278234985114
90.64,167.07,25.31,36.81,39.18,23.48347601937197,0.0,14.53197725590996,51.7,3.280840304500585,8.700972080037227,3.0701278234985114
81.66,169.67,16.7,40.39,51.23,23.48347601937197,0.83,14.53197725590996,58.44,3.280840304500585,8.700972080037227,3.0701278234985114
63.59,138.47,11.11,45.21,50.73,23.48347601937197,1.09,14.53197725590996,68.66,3.280840304500585,8.700972080037227,3.0701278234985114
76.62,174.86,14.28,44.52,49.23,23.48347601937197,1.14,14.53197725590996,71.22,3.280840304500585,8.700972080037227,3.0701278234985114
68.55,158.38,10.07,48.32,55.89,23.48347601937197,1.27,14.53197725590996,77.31,3.280840304500585,8.700972080037227,3.0701278234985114
87.43,178.87,13.27,46.26,42.81,23.48347601937197,0.75,14.53197725590996,73.81,3.280840304500585,8.700972080037227,3.0701278234985114
81.94,189.2,22.28,37.89,38.17,23.48347601937197,0.75,21.43,57.27,3.280840304500585,8.700972080037227,3.0701278234985114
88.11,189.37,27.51,38.23,41.26,23.48347601937197,0.83,14.53197725590996,58.31,3.280840304500585,8.700972080037227,3.0701278234985114
85.46,177.84,37.18,22.82,38.52,23.48347601937197,1.09,14.53197725590996,21.45,3.280840304500585,8.700972080037227,3.0701278234985114
84.54,198.49,37.27,21.1,37.68,23.48347601937197,1.68,14.53197725590996,18.33,3.280840304500585,8.700972080037227,3.0701278234985114
58.41,128.53,33.14,21.92,32.93,23.48347601937197,1.61,14.53197725590996,16.42,3.280840304500585,8.700972080037227,3.0701278234985114
85.98,186.86,33.06,18.88,34.23,23.48347601937197,1.6,14.53197725590996,15.76,3.280840304500585,8.700972080037227,3.0701278234985114
87.35,147.11,33.0,19.17,27.18,23.48347601937197,1.52,14.53197725590996,13.89,3.280840304500585,8.700972080037227,3.0701278234985114
58.59,137.91,38.29,17.28,36.65,23.48347601937197,2.73,14.53197725590996,11.54,3.280840304500585,8.700972080037227,3.0701278234985114
43.74,105.56,40.93,16.65,37.7,23.48347601937197,2.57,14.53197725590996,10.69,3.280840304500585,8.700972080037227,3.0701278234985114
83.55,229.71,37.13,17.64,36.08,23.48347601937197,2.54,14.53197725590996,12.04,3.280840304500585,8.700972080037227,3.0701278234985114
40.73,112.53,39.11,17.12,34.55,23.48347601937197,2.16,14.53197725590996,11.33,3.280840304500585,8.700972080037227,3.0701278234985114
20.24,80.31,37.97,18.24,36.87,23.48347601937197,2.32,14.53197725590996,12.83,3.280840304500585,8.700972080037227,3.0701278234985114
10.0,146.19,34.05,18.93,35.35,23.48347601937197,2.49,14.53197725590996,13.9,3.280840304500585,8.700972080037227,3.0701278234985114
59.32,191.56,30.68,20.76,34.69,23.48347601937197,2.79,14.53197725590996,17.01,3.280840304500585,8.700972080037227,3.0701278234985114
40.76,203.33,17.574729662029362,28.560659061126955,17.61,23.48347601937197,0.17,14.53197725590996,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114
60.44,194.22,0.96,241.34,27.0,23.48347601937197,0.41,14.53197725590996,55.22,3.280840304500585,8.700972080037227,3.0701278234985114
76.49,235.17,0.75,28.560659061126955,16.76,23.48347601937197,0.3,14.53197725590996,38.39,3.280840304500585,8.700972080037227,3.0701278234985114
79.18,185.39,74.38,5.2,19.61,23.48347601937197,0.83,14.53197725590996,33.58,3.280840304500585,8.700972080037227,3.0701278234985114
59.79,170.98,22.24,2.45,16.01,23.48347601937197,0.17,14.53197725590996,15.75,3.280840304500585,8.700972080037227,3.0701278234985114
57.47,137.77,13.16,12.64,20.18,23.48347601937197,0.22,1.07,30.91,1.93,8.700972080037227,3.0701278234985114
59.63,158.02,12.59,12.5,19.35,23.48347601937197,0.12,14.53197725590996,29.73,1.35,8.700972080037227,3.0701278234985114
42.96,96.02,13.65,16.8,23.56,23.48347601937197,0.1,14.53197725590996,23.55,1.37,8.700972080037227,3.0701278234985114
65.96,140.45,12.3,14.6,20.77,23.48347601937197,0.16,14.53197725590996,29.43,66.41,8.700972080037227,3.0701278234985114
118.2,267.02,11.4,16.28,21.25,23.48347601937197,0.24,14.53197725590996,17.42,62.72,8.700972080037227,3.0701278234985114
81.48,116.99,14.05,20.86,27.43,23.48347601937197,0.22,14.53197725590996,24.76,0.71,8.700972080037227,3.0701278234985114
95.96,161.19,15.81,21.97,30.1,23.48347601937197,0.28,14.53197725590996,28.8,1.01,8.700972080037227,3.0701278234985114
64.77,193.84,11.32,23.42,23.37,23.48347601937197,0.28,14.53197725590996,31.38,0.54,8.700972080037227,3.0701278234985114
139.53,396.69,15.13,24.1,30.64,23.48347601937197,0.41,14.53197725590996,23.65,0.6,8.700972080037227,3.0701278234985114
86.98,219.14,15.85,28.77,33.69,23.48347601937197,0.5,14.53197725590996,22.31,0.91,8.700972080037227,3.0701278234985114
92.98,203.56,11.2,25.72,27.96,23.48347601937197,0.54,14.53197725590996,24.93,0.65,8.700972080037227,3.0701278234985114
106.83,215.18,14.3,27.54,28.02,23.48347601937197,0.57,14.53197725590996,27.7,1.06,8.700972080037227,3.0701278234985114
65.38,130.7,14.69,27.61,33.23,23.48347601937197,0.82,1.14,44.26,0.06,8.700972080037227,3.0701278234985114
82.98,159.65,15.56,26.74,33.93,23.48347601937197,0.82,0.98,43.96,0.19,8.700972080037227,3.0701278234985114
69.94,134.44,17.08,24.67,35.36,23.48347601937197,0.8,1.05,40.79,0.07,8.700972080037227,3.0701278234985114
75.87,148.17,18.53,26.52,38.65,23.48347601937197,0.82,1.11,32.66,0.22,8.700972080037227,3.0701278234985114
76.26,139.54,19.39,28.71,41.03,23.48347601937197,0.77,0.99,37.78,0.32,8.700972080037227,3.0701278234985114
89.34,118.12710293078135,6.81,22.45,17.45,23.48347601937197,0.1,0.87,47.58,0.17,8.700972080037227,3.0701278234985114
93.2,118.12710293078135,7.18,23.33,19.35,23.48347601937197,0.11,1.07,32.4,0.06,8.700972080037227,3.0701278234985114
50.85,118.12710293078135,7.77,25.38,23.51,23.48347601937197,0.08,1.2,25.9,0.13,8.700972080037227,3.0701278234985114
85.68,118.12710293078135,7.7,24.04,23.0,23.48347601937197,0.07,1.06,35.87,0.23,8.700972080037227,3.0701278234985114
59.65,118.12710293078135,8.58,20.66,22.07,23.48347601937197,1.97,4.55,26.08,0.0,8.700972080037227,3.0701278234985114
40.69,118.12710293078135,8.44,21.7,22.5,23.48347601937197,1.12,5.64,21.58,0.0,8.700972080037227,3.0701278234985114
43.68,118.12710293078135,8.58,21.42,22.46,23.48347601937197,1.11,6.02,22.89,0.0,8.700972080037227,3.0701278234985114
47.39,118.12710293078135,8.59,21.69,22.62,23.48347601937197,0.88,6.09,28.91,0.13,8.700972080037227,3.0701278234985114
70.27,118.12710293078135,8.42,21.7,22.48,23.48347601937197,0.59,4.22,33.35,0.41,8.700972080037227,3.0701278234985114
66.14,118.12710293078135,8.68,21.25,22.46,23.48347601937197,0.65,2.54,43.61,0.46,8.700972080037227,3.0701278234985114
79.13,118.12710293078135,8.46,21.09,22.2,23.48347601937197,0.75,4.24,40.61,1.47,8.700972080037227,3.0701278234985114
58.97,118.12710293078135,8.51,21.43,22.43,23.48347601937197,0.85,4.42,29.89,0.24,8.700972080037227,3.0701278234985114
70.54,118.12710293078135,8.59,23.22,22.53,23.48347601937197,0.46,4.87,28.76,2.06,8.700972080037227,3.0701278234985114
43.08,118.12710293078135,8.56,25.72,22.6,23.48347601937197,0.46,4.36,22.25,0.77,8.700972080037227,3.0701278234985114
56.42,118.12710293078135,8.81,26.12,22.89,23.48347601937197,0.77,6.83,25.31,0.84,8.700972080037227,3.0701278234985114
61.74,118.12710293078135,8.89,25.57,22.93,23.48347601937197,0.7,6.6,29.14,0.8,8.700972080037227,3.0701278234985114
61.81,118.12710293078135,8.66,25.94,22.8,23.48347601937197,0.89,5.98,27.51,1.22,8.700972080037227,3.0701278234985114
70.47,118.12710293078135,8.49,25.69,22.54,23.48347601937197,1.1,6.07,40.1,0.25,8.700972080037227,3.0701278234985114
55.24,118.12710293078135,8.44,25.97,22.63,23.48347601937197,0.54,6.0,15.22,0.17,8.700972080037227,3.0701278234985114
63.41,118.12710293078135,8.52,24.81,22.1,23.48347601937197,0.59,5.36,20.75,0.07,8.700972080037227,3.0701278234985114
67.55,118.12710293078135,8.71,25.08,22.39,23.48347601937197,0.63,6.05,18.83,0.07,8.700972080037227,3.0701278234985114
77.4,118.12710293078135,8.7,26.66,21.46,23.48347601937197,0.91,5.1,18.01,0.15,8.700972080037227,3.0701278234985114
62.79,118.12710293078135,8.61,24.78,22.15,23.48347601937197,1.0,6.23,21.61,0.54,8.700972080037227,3.0701278234985114
67.48,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,0.49,5.57,14.74,0.0,8.700972080037227,3.0701278234985114
69.78,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,0.38,5.41,18.7,0.0,8.700972080037227,3.0701278234985114
71.72,118.12710293078135,23.95,35.14,37.51,23.48347601937197,0.63,8.02,15.67,0.0,8.700972080037227,3.0701278234985114
76.99,118.12710293078135,17.15,17.04,22.59,23.48347601937197,0.38,3.43,17.99,3.280840304500585,8.700972080037227,3.0701278234985114
90.54,118.12710293078135,21.7,26.81,30.16,23.48347601937197,0.58,6.64,29.08,2.57,8.700972080037227,3.0701278234985114
54.44,118.12710293078135,10.68,24.04,19.01,23.48347601937197,0.54,6.08,18.51,1.36,8.700972080037227,3.0701278234985114
49.61,118.12710293078135,11.32,22.49,18.73,23.48347601937197,0.52,4.73,20.18,1.53,8.700972080037227,3.0701278234985114
74.94,118.12710293078135,12.93,20.75,18.9,23.48347601937197,0.61,6.12,16.1,0.83,8.700972080037227,3.0701278234985114
48.51,118.12710293078135,24.7,19.63,27.92,23.48347601937197,0.58,9.27,12.89,1.61,8.700972080037227,3.0701278234985114
68.13,118.12710293078135,25.56,20.05,27.96,23.48347601937197,0.56,7.47,4.49,0.52,8.700972080037227,3.0701278234985114
93.9,118.12710293078135,73.61,26.56,70.92,23.48347601937197,0.6,8.45,22.57,3.49,8.700972080037227,3.0701278234985114
73.69,217.73,24.34,27.4,40.85,23.48347601937197,0.83,4.36,34.57,1.46,8.700972080037227,3.0701278234985114
94.13,213.48,32.48,27.21,48.97,23.48347601937197,0.85,4.22,36.78,1.74,8.700972080037227,3.0701278234985114
79.82,183.93,35.03,17.98,35.37,23.48347601937197,0.86,6.03,36.83,2.24,8.700972080037227,3.0701278234985114
81.43,107.25,118.9,24.59,110.24,23.48347601937197,0.82,11.86,36.75,0.0,0.0,3.0701278234985114
79.02,146.35,17.5,44.44,52.65,23.48347601937197,0.47,5.51,26.79,0.0,0.0,3.0701278234985114
83.98,198.33,31.7,59.84,78.51,23.48347601937197,0.43,0.73,27.73,0.0,0.0,3.0701278234985114
67.26,205.79,36.71,59.54,78.03,23.48347601937197,0.48,5.5,28.54,0.0,0.0,3.0701278234985114
94.16,281.59,68.47,61.41,83.2,23.48347601937197,0.55,7.93,25.1,0.0,0.0,3.0701278234985114
83.4,118.12710293078135,23.74,24.77,31.82,23.48347601937197,1.1,13.77,41.79,0.0,0.0,3.0701278234985114
51.48,70.62,31.98,24.07,24.91,23.48347601937197,1.91,5.35,32.21,0.0,0.0,3.0701278234985114
105.71,212.62,23.99,21.02,25.04,23.48347601937197,2.84,6.7,26.46,0.0,0.0,3.0701278234985114
58.17,115.89,11.3,18.38,20.29,23.48347601937197,1.78,4.68,33.32,0.0,0.0,3.0701278234985114
82.66,167.36,11.23,17.67,19.35,23.48347601937197,1.96,4.97,42.61,0.0,0.0,3.0701278234985114
80.94,161.45,22.64,32.89,40.27,23.48347601937197,2.28,5.52,45.07,0.0,0.0,3.0701278234985114
57.85,79.11,13.39,10.51,22.9,23.48347601937197,0.17,14.53197725590996,19.74,3.280840304500585,8.700972080037227,3.0701278234985114
55.96,174.76,34.79,40.68,57.78,23.48347601937197,0.23,6.66,19.62,0.0,0.0,3.0701278234985114
49.02,121.29,32.67,44.31,59.96,23.48347601937197,0.18,3.92,19.92,0.0,0.0,3.0701278234985114
98.01,221.36,54.58,191.83,166.07,23.48347601937197,0.76,6.11,25.86,0.0,0.0,3.0701278234985114
78.9,184.28,24.04,70.5,35.82,23.48347601937197,0.52,11.57,26.01,0.0,0.0,3.0701278234985114
80.01,159.91,18.63,53.64,34.34,23.48347601937197,0.41,5.95,29.68,0.0,0.0,3.0701278234985114
58.47,120.51,39.78,113.18,69.31,23.48347601937197,0.57,5.5,38.84,0.0,0.0,3.0701278234985114
88.93,118.12710293078135,68.04,203.41,152.06,23.48347601937197,0.73,5.05,35.01,0.0,0.0,3.0701278234985114
76.86,223.97,36.57,65.34,55.37,23.48347601937197,0.65,15.84,29.59,0.0,0.0,3.0701278234985114
48.94,138.82,10.3,20.75,21.12,23.48347601937197,0.45,9.19,31.01,0.0,0.0,3.0701278234985114
49.22,115.91,5.97,12.79,13.66,23.48347601937197,0.42,12.3,34.53,0.0,0.0,3.0701278234985114
51.22,129.97,9.49,16.17,17.77,23.48347601937197,0.51,11.36,46.54,0.0,0.0,3.0701278234985114
78.68,168.92,22.07,24.22,32.74,23.48347601937197,0.47,14.82,38.18,0.0,0.0,3.0701278234985114
41.41,93.91,12.04,23.54,24.96,23.48347601937197,0.41,26.83,36.35,0.0,0.0,3.0701278234985114
55.34,123.54,23.18,22.95,34.97,23.48347601937197,0.42,35.53,33.43,0.0,0.0,3.0701278234985114
66.43,168.92,12.3,23.22,26.61,23.48347601937197,0.32,37.24,31.94,0.0,0.0,3.0701278234985114
73.98,163.48,16.06,30.6,32.88,23.48347601937197,0.45,38.39,17.01,0.0,0.0,3.0701278234985114
31.97,54.32,11.76,21.15,17.69,23.48347601937197,0.41,17.31,25.43,0.0,0.0,3.0701278234985114
74.89,180.75,21.31,15.05,25.76,23.48347601937197,0.28,11.51,33.94,0.0,0.0,3.0701278234985114
66.24,174.95,20.85,18.99,27.46,23.48347601937197,0.31,8.07,30.34,0.0,0.0,3.0701278234985114
65.44,155.62,16.76,8.74,15.19,23.48347601937197,0.19,5.67,35.3,0.0,0.0,3.0701278234985114
45.61,132.72,9.38,10.67,13.64,23.48347601937197,0.2,2.97,44.13,0.0,0.0,3.0701278234985114
63.7,176.12,17.9,11.68,20.27,23.48347601937197,0.26,3.85,42.08,0.0,0.0,3.0701278234985114
59.86,116.73,12.78,8.37,13.06,23.48347601937197,0.21,5.02,31.76,0.0,0.0,3.0701278234985114
75.29,233.06,11.32,11.13,15.49,23.48347601937197,0.3,2.15,25.59,0.0,0.0,3.0701278234985114
52.58,139.65,9.92,5.98,12.31,23.48347601937197,0.21,1.31,31.69,0.0,0.0,3.0701278234985114
59.13,129.58,12.34,5.81,12.27,23.48347601937197,0.16,1.55,44.82,0.0,0.0,3.0701278234985114
63.26,149.64,6.91,5.65,9.06,23.48347601937197,0.23,1.51,40.64,0.0,0.0,3.0701278234985114
74.62,172.96,7.34,4.63,8.82,23.48347601937197,0.24,11.33,41.42,0.0,0.0,3.0701278234985114
90.27,237.1,7.41,6.08,9.13,23.48347601937197,0.29,29.28,37.4,0.0,0.0,3.0701278234985114
82.34,214.76,7.21,7.13,8.72,23.48347601937197,0.26,25.49,34.34,0.0,0.0,3.0701278234985114
43.44,124.72,6.62,7.56,6.93,23.48347601937197,0.13,14.21,33.52,0.0,0.0,3.0701278234985114
43.6,151.22,5.47,8.65,7.28,23.48347601937197,0.16,15.36,31.38,0.0,0.0,3.0701278234985114
49.62,143.81,5.83,8.46,7.3,23.48347601937197,0.19,16.21,25.93,0.0,0.0,3.0701278234985114
58.85,156.68,5.28,8.17,8.79,23.48347601937197,0.22,13.16,32.12,0.0,0.0,3.0701278234985114
60.18,168.05,6.11,8.58,7.62,23.48347601937197,0.21,15.87,33.04,0.0,0.0,3.0701278234985114
